relName,AvgWMC,CCMax,CDE,CIE,NTM,SDMC,WMC,AvgSLOC,NA,NAIMP,NCM,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,loc,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,PII,SIX,SP,SPA,SPD,CBO,DAC,DACquote,ICP,IHICP,NIHICP,bug,bugDensity
src\main\java\org\apache\commons\math\ArgumentOutsideDomainException.java,1.0,1,2.52164063634332,1.9056390622295705,1,0.0,1,4.0,6,1,0,1,1,20,1,0,1,3,7,4,3,0,3,0,0,0,1,19,0,3,0,0,1,0.125,0.0,0,0,0,0,0,0,0,0,0,0,0.0
src\main\java\org\apache\commons\math\ConvergenceException.java,1.0,1,3.00531485689428,2.73215889136457,4,0.0,4,3.0,4,1,0,4,4,14,4,0,4,6,15,10,2,2,2,0,0,0,4,10,0,2,4,6,1,0.17777777777777806,0.0,0,0,0,0,0,0,9,9,0,0,0.0
src\main\java\org\apache\commons\math\ConvergingAlgorithm.java,0.0,0,3.66449777920046,3.54659356429494,10,0.0,0,1.0,0,0,0,10,10,10,10,0,10,3,11,11,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
src\main\java\org\apache\commons\math\ConvergingAlgorithmImpl.java,1.0,1,4.3349625007211605,4.00547324475009,11,0.0,11,3.63636363636364,7,7,0,11,11,11,11,1,10,5,49,36,0,2,0,0,0,0,11,0,0,0,3,15,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
src\main\java\org\apache\commons\math\DimensionMismatchException.java,1.0,1,2.72192809488736,1.9143411836123505,3,0.0,3,3.6666666666666696,6,3,0,3,3,13,3,0,3,2,16,12,2,0,2,0,0,0,3,10,0,2,0,0,1,0.166666666666667,0.0,0,0,0,0,0,0,0,0,0,0,0.0
src\main\java\org\apache\commons\math\DuplicateSampleAbscissaException.java,1.0,1,2.75,2.9139770731827497,2,0.0,2,3.5,4,1,0,2,2,12,2,0,2,3,10,6,2,0,2,0,0,0,2,10,0,2,0,0,1,0.148148148148148,0.0,0,0,0,0,0,0,1,1,0,0,0.0
src\main\java\org\apache\commons\math\Field.java,0.0,0,1.79248125036058,1.5,2,0.0,0,1.0,0,0,0,2,2,2,2,0,2,0,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
src\main\java\org\apache\commons\math\FieldElement.java,0.0,0,2.5858279391430403,2.49546184423832,5,0.0,0,1.0,0,0,0,5,5,5,5,0,5,4,6,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0
src\main\java\org\apache\commons\math\FunctionEvaluationException.java,1.0,1,2.37782048485295,2.95217653895391,9,0.0,9,4.55555555555556,5,2,0,9,9,19,9,0,9,20,45,29,2,1,2,0,0,0,9,10,0,2,1,1,1,0.2,0.0,0,0,0,1,0,0,20,18,2,0,0.0
src\main\java\org\apache\commons\math\MathConfigurationException.java,1.0,1,3.14144607116552,2.73215889136457,4,0.0,4,3.0,4,1,0,4,4,14,4,0,4,6,15,10,2,0,2,0,0,0,4,10,0,2,0,0,1,0.17777777777777806,0.0,0,0,0,0,0,0,10,10,0,0,0.0
src\main\java\org\apache\commons\math\MathException.java,1.4166666666666698,3,4.03816112430722,4.63829482680287,8,0.6400954789890511,17,4.66666666666667,3,3,2,10,12,12,12,2,10,14,64,43,1,3,1,0,0,0,12,0,0,1,13,21,1,0.153846153846154,0.0,0,0,0,0,1,1,0,0,0,0,0.0
src\main\java\org\apache\commons\math\MathRuntimeException.java,1.2173913043478302,3,4.80810154753554,4.94043789076642,19,0.507039295203939,28,7.17391304347826,3,3,14,9,23,23,23,2,21,36,173,99,1,2,1,0,0,0,23,0,0,1,3,5,1,0.159722222222222,0.0,0,0,0,0,1,1,0,0,0,0,0.0
src\main\java\org\apache\commons\math\MaxEvaluationsExceededException.java,1.0,1,2.11328333429487,2.3227569588974,3,0.0,3,4.0,6,2,0,3,3,17,3,0,3,4,16,11,3,0,3,0,0,0,3,14,0,3,0,0,1,0.1875,0.0,0,0,0,0,0,0,3,3,0,0,0.0
src\main\java\org\apache\commons\math\MaxIterationsExceededException.java,1.0,1,2.11328333429487,2.3227569588974,3,0.0,3,4.0,6,2,0,3,3,17,3,0,3,4,16,11,3,0,3,0,0,0,3,14,0,3,0,0,1,0.1875,0.0,0,0,0,0,0,0,3,3,0,0,0.0
src\main\java\org\apache\commons\math\MessagesResources_fr.java,1.0,1,2.5,2.3219280948873595,2,0.0,2,2.5,1,1,0,2,2,2,2,0,2,0,524,5,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,0,0,0,0,0,0,0,0.0
src\main\java\org\apache\commons\math\analysis\DifferentiableMultivariateRealFunction.java,0.0,0,2.52164063634332,2.3219280948873595,2,0.0,0,1.0,0,0,0,2,2,2,2,0,2,1,4,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0
src\main\java\org\apache\commons\math\analysis\DifferentiableMultivariateVectorialFunction.java,0.0,0,2.0,1.0,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0
src\main\java\org\apache\commons\math\analysis\DifferentiableUnivariateMatrixFunction.java,0.0,0,1.5,1.0,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
src\main\java\org\apache\commons\math\analysis\DifferentiableUnivariateRealFunction.java,0.0,0,1.5,1.0,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
src\main\java\org\apache\commons\math\analysis\DifferentiableUnivariateVectorialFunction.java,0.0,0,1.5,1.0,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
src\main\java\org\apache\commons\math\analysis\MultivariateMatrixFunction.java,0.0,0,1.58496250072116,2.0,1,0.0,0,2.0,0,0,0,1,1,1,1,0,1,1,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0
src\main\java\org\apache\commons\math\analysis\MultivariateRealFunction.java,0.0,0,1.58496250072116,2.0,1,0.0,0,2.0,0,0,0,1,1,1,1,0,1,1,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0
src\main\java\org\apache\commons\math\analysis\MultivariateVectorialFunction.java,0.0,0,1.58496250072116,2.0,1,0.0,0,2.0,0,0,0,1,1,1,1,0,1,1,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0
src\main\java\org\apache\commons\math\analysis\UnivariateMatrixFunction.java,0.0,0,2.0,1.58496250072116,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0
src\main\java\org\apache\commons\math\analysis\UnivariateRealFunction.java,0.0,0,2.0,1.58496250072116,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0
src\main\java\org\apache\commons\math\analysis\UnivariateVectorialFunction.java,0.0,0,2.0,1.58496250072116,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0
