Dataset,Indicator,shiftA,shiftB,shiftC,other,OOM
ECLIPSE-2007,Ranked1,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0
Metrics-Repo-2010,Ranked1,0.10526315789473684,0.03508771929824561,0.21052631578947367,0.6491228070175439,0.0
JIRA-HA-2019,Ranked1,0.10256410256410256,0.07692307692307693,0.2564102564102564,0.5641025641025641,0.0
JIRA-RA-2019,Ranked1,0.0,0.14285714285714285,0.19047619047619047,0.6666666666666666,0.0
MA-SZZ-2020,Ranked1,0.13170731707317074,0.12682926829268293,0.32682926829268294,0.4146341463414634,0.0
IND-JLMIV+R-2020,Ranked1,0.060810810810810814,0.08108108108108109,0.23310810810810811,0.625,0.0
ECLIPSE-2007,Ranked2,0.0,0.0,0.0,1.0,0.0
Metrics-Repo-2010,Ranked2,0.10526315789473684,0.14035087719298245,0.21052631578947367,0.543859649122807,0.0
JIRA-HA-2019,Ranked2,0.10256410256410256,0.10256410256410256,0.10256410256410256,0.6923076923076923,0.0
JIRA-RA-2019,Ranked2,0.09523809523809523,0.14285714285714285,0.14285714285714285,0.6190476190476191,0.0
MA-SZZ-2020,Ranked2,0.0975609756097561,0.15121951219512195,0.17560975609756097,0.5756097560975609,0.0
IND-JLMIV+R-2020,Ranked2,0.0777027027027027,0.12162162162162163,0.07094594594594594,0.7297297297297297,0.0
ECLIPSE-2007,Ranked3,0.0,0.0,0.0,1.0,0.0
Metrics-Repo-2010,Ranked3,0.03508771929824561,0.14035087719298245,0.05263157894736842,0.7719298245614035,0.0
JIRA-HA-2019,Ranked3,0.10256410256410256,0.07692307692307693,0.05128205128205128,0.7692307692307693,0.0
JIRA-RA-2019,Ranked3,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.8571428571428571,0.0
MA-SZZ-2020,Ranked3,0.14146341463414633,0.1073170731707317,0.09268292682926829,0.6585365853658537,0.0
IND-JLMIV+R-2020,Ranked3,0.09121621621621621,0.06418918918918919,0.07432432432432433,0.7702702702702703,0.0
ECLIPSE-2007,Top1_overlap,1.0,0.0,,,
Metrics-Repo-2010,Top1_overlap,0.7894736842105263,0.21052631578947367,,,
JIRA-HA-2019,Top1_overlap,0.7435897435897436,0.2564102564102564,,,
JIRA-RA-2019,Top1_overlap,0.8095238095238095,0.19047619047619047,,,
MA-SZZ-2020,Top1_overlap,0.6731707317073171,0.32682926829268294,,,
IND-JLMIV+R-2020,Top1_overlap,0.7668918918918919,0.23310810810810811,,,
ECLIPSE-2007,Top3_overlap,1.0,0.0,0.0,0.0,
Metrics-Repo-2010,Top3_overlap,0.7192982456140351,0.2807017543859649,0.0,0.0,
JIRA-HA-2019,Top3_overlap,0.7692307692307693,0.15384615384615385,0.0,0.07692307692307693,
JIRA-RA-2019,Top3_overlap,0.7619047619047619,0.21428571428571427,0.0,0.023809523809523808,
MA-SZZ-2020,Top3_overlap,0.5658536585365853,0.3951219512195122,0.0,0.03902439024390244,
IND-JLMIV+R-2020,Top3_overlap,0.8006756756756757,0.16891891891891891,0.0,0.030405405405405407,
