relName,bug
src\java\org\apache\nutch\crawl\LinkDb.java,0
src\java\org\apache\nutch\crawl\CrawlDbReader.java,0
src\java\org\apache\nutch\parse\Outlink.java,0
src\java\org\apache\nutch\parse\ParseOutputFormat.java,1
src\plugin\index-anchor\src\java\org\apache\nutch\indexer\anchor\AnchorIndexingFilter.java,0
src\java\org\apache\nutch\util\hostdb\HostDb.java,0
src\plugin\urlnormalizer-basic\src\java\org\apache\nutch\net\urlnormalizer\basic\BasicURLNormalizer.java,0
src\java\org\apache\nutch\indexer\IndexerOutputFormat.java,0
src\java\org\apache\nutch\indexer\IndexWriter.java,0
src\java\org\apache\nutch\indexer\IndexWriters.java,0
src\plugin\indexer-solr\src\java\org\apache\nutch\indexwriter\solr\SolrConstants.java,0
src\plugin\indexer-solr\src\java\org\apache\nutch\indexwriter\solr\SolrIndexWriter.java,0
src\plugin\indexer-solr\src\java\org\apache\nutch\indexwriter\solr\SolrMappingReader.java,0
src\plugin\indexer-solr\src\java\org\apache\nutch\indexwriter\solr\SolrUtils.java,0
src\plugin\parse-html\src\java\org\apache\nutch\parse\html\DOMContentUtils.java,0
src\java\org\apache\nutch\util\MimeUtil.java,0
src\plugin\parse-zip\src\java\org\apache\nutch\parse\zip\ZipTextExtractor.java,0
src\java\org\apache\nutch\parse\HTMLMetaTags.java,0
src\java\org\apache\nutch\crawl\DefaultFetchSchedule.java,0
src\java\org\apache\nutch\crawl\Inlink.java,0
src\java\org\apache\nutch\crawl\Inlinks.java,0
src\java\org\apache\nutch\crawl\LinkDbFilter.java,0
src\java\org\apache\nutch\crawl\LinkDbMerger.java,0
src\java\org\apache\nutch\crawl\MD5Signature.java,0
src\java\org\apache\nutch\crawl\Signature.java,0
src\java\org\apache\nutch\crawl\TextProfileSignature.java,0
src\java\org\apache\nutch\crawl\URLPartitioner.java,0
src\java\org\apache\nutch\indexer\IndexingException.java,0
src\java\org\apache\nutch\indexer\IndexingFilter.java,0
src\java\org\apache\nutch\metadata\CreativeCommons.java,0
src\java\org\apache\nutch\metadata\DublinCore.java,0
src\java\org\apache\nutch\metadata\Feed.java,0
src\java\org\apache\nutch\metadata\MetaWrapper.java,0
src\java\org\apache\nutch\net\URLFilter.java,0
src\java\org\apache\nutch\net\URLFilterException.java,0
src\java\org\apache\nutch\net\URLNormalizer.java,0
src\java\org\apache\nutch\net\URLNormalizerChecker.java,0
src\java\org\apache\nutch\parse\HtmlParseFilter.java,0
src\java\org\apache\nutch\parse\Parse.java,0
src\java\org\apache\nutch\parse\ParseCallable.java,0
src\java\org\apache\nutch\parse\ParseException.java,0
src\java\org\apache\nutch\parse\ParseImpl.java,0
src\java\org\apache\nutch\parse\ParsePluginList.java,0
src\java\org\apache\nutch\parse\ParsePluginsReader.java,0
src\java\org\apache\nutch\parse\Parser.java,0
src\java\org\apache\nutch\parse\ParseResult.java,0
src\java\org\apache\nutch\parse\ParserNotFound.java,0
src\java\org\apache\nutch\parse\ParseStatus.java,0
src\java\org\apache\nutch\parse\ParseText.java,0
src\java\org\apache\nutch\plugin\CircularDependencyException.java,0
src\java\org\apache\nutch\plugin\ExtensionPoint.java,0
src\java\org\apache\nutch\plugin\MissingDependencyException.java,0
src\java\org\apache\nutch\plugin\Pluggable.java,0
src\java\org\apache\nutch\plugin\Plugin.java,0
src\plugin\index-metadata\src\java\org\apache\nutch\indexer\metadata\MetadataIndexer.java,0
src\java\org\apache\nutch\plugin\PluginRuntimeException.java,0
src\java\org\apache\nutch\protocol\ProtocolException.java,0
src\java\org\apache\nutch\protocol\ProtocolNotFound.java,0
src\java\org\apache\nutch\protocol\ProtocolOutput.java,0
src\java\org\apache\nutch\protocol\ProtocolStatus.java,0
src\java\org\apache\nutch\protocol\RobotRules.java,0
src\java\org\apache\nutch\scoring\ScoringFilter.java,0
