relName,bug
src\java\org\apache\nutch\parse\ParseFilter.java,0
src\java\org\apache\nutch\parse\ParseFilters.java,0
src\plugin\creativecommons\src\java\org\creativecommons\nutch\CCParseFilter.java,0
src\java\org\apache\nutch\crawl\DbUpdateReducer.java,2
src\java\org\apache\nutch\storage\Host.java,0
src\java\org\apache\nutch\indexer\solr\SolrDeleteDuplicates.java,2
src\java\org\apache\nutch\util\MimeUtil.java,0
src\plugin\urlfilter-domain\src\java\org\apache\nutch\urlfilter\domain\DomainURLFilter.java,0
src\plugin\index-more\src\java\org\apache\nutch\indexer\more\MoreIndexingFilter.java,1
src\plugin\parse-tika\src\java\org\apache\nutch\parse\tika\TikaParser.java,1
src\plugin\protocol-file\src\java\org\apache\nutch\protocol\file\FileResponse.java,0
src\java\org\apache\nutch\util\domain\DomainStatistics.java,1
src\java\org\apache\nutch\host\HostDbReader.java,0
src\java\org\apache\nutch\host\HostDbUpdateJob.java,0
src\java\org\apache\nutch\host\HostDbUpdateReducer.java,0
src\java\org\apache\nutch\util\Histogram.java,0
src\plugin\urlnormalizer-basic\src\java\org\apache\nutch\net\urlnormalizer\basic\BasicURLNormalizer.java,0
src\plugin\urlnormalizer-regex\src\java\org\apache\nutch\net\urlnormalizer\regex\RegexURLNormalizer.java,0
src\plugin\lib-regex-filter\src\java\org\apache\nutch\urlfilter\api\RegexRule.java,0
src\plugin\lib-regex-filter\src\java\org\apache\nutch\urlfilter\api\RegexURLFilterBase.java,0
src\plugin\urlfilter-regex\src\java\org\apache\nutch\urlfilter\regex\RegexURLFilter.java,0
src\plugin\protocol-httpclient\src\java\org\apache\nutch\protocol\httpclient\HttpResponse.java,0
src\java\org\apache\nutch\api\impl\RAMJobManager.java,0
src\java\org\apache\nutch\metadata\Nutch.java,0
src\java\org\apache\nutch\tools\Benchmark.java,0
src\java\org\apache\nutch\indexer\elastic\ElasticWriter.java,0
src\java\org\apache\nutch\plugin\PluginDescriptor.java,0
src\java\org\apache\nutch\plugin\PluginManifestParser.java,0
src\java\org\apache\nutch\protocol\Content.java,0
src\plugin\urlfilter-automaton\src\java\org\apache\nutch\urlfilter\automaton\AutomatonURLFilter.java,0
src\plugin\urlfilter-prefix\src\java\org\apache\nutch\urlfilter\prefix\PrefixURLFilter.java,0
src\plugin\urlfilter-suffix\src\java\org\apache\nutch\urlfilter\suffix\SuffixURLFilter.java,0
src\java\org\apache\nutch\parse\ParserJob.java,0
src\java\org\apache\nutch\parse\ParseUtil.java,1
src\java\org\apache\nutch\storage\StorageUtils.java,0
src\java\org\apache\nutch\util\NutchJob.java,0
src\plugin\index-anchor\src\java\org\apache\nutch\indexer\anchor\AnchorIndexingFilter.java,0
src\plugin\microformats-reltag\src\java\org\apache\nutch\microformats\reltag\RelTagIndexingFilter.java,0
src\plugin\language-identifier\src\java\org\apache\nutch\analysis\lang\HTMLLanguageParser.java,0
src\java\org\apache\nutch\crawl\WebTableReader.java,0
src\java\org\apache\nutch\indexer\IndexingFilters.java,0
src\plugin\subcollection\src\java\org\apache\nutch\collection\Subcollection.java,0
src\java\org\apache\nutch\api\AdminResource.java,0
src\java\org\apache\nutch\api\APIInfoResource.java,0
src\java\org\apache\nutch\api\ConfManager.java,0
src\java\org\apache\nutch\api\ConfResource.java,0
src\java\org\apache\nutch\api\DbReader.java,0
src\java\org\apache\nutch\api\DbResource.java,0
src\java\org\apache\nutch\api\JobManager.java,0
src\java\org\apache\nutch\api\JobResource.java,0
src\java\org\apache\nutch\api\JobStatus.java,0
src\java\org\apache\nutch\api\NutchApp.java,0
src\java\org\apache\nutch\api\NutchServer.java,0
src\java\org\apache\nutch\api\Params.java,0
src\java\org\apache\nutch\crawl\CrawlStatus.java,0
src\java\org\apache\nutch\crawl\URLWebPage.java,0
src\java\org\apache\nutch\parse\Parse.java,0
src\java\org\apache\nutch\parse\ParseCallable.java,0
src\java\org\apache\nutch\parse\ParseStatusCodes.java,0
src\java\org\apache\nutch\parse\ParseStatusUtils.java,0
src\java\org\apache\nutch\plugin\FieldPluggable.java,0
src\java\org\apache\nutch\protocol\ProtocolStatusCodes.java,0
src\java\org\apache\nutch\protocol\ProtocolStatusUtils.java,0
src\java\org\apache\nutch\storage\ParseStatus.java,0
src\java\org\apache\nutch\storage\ProtocolStatus.java,0
src\java\org\apache\nutch\storage\WebPage.java,0
