relName,bug
src/main/java/org/apache/commons/compress/archivers/jar/JarArchiveOutputStream.java,0
src/main/java/org/apache/commons/compress/archivers/zip/FallbackZipEncoding.java,0
src/main/java/org/apache/commons/compress/archivers/zip/JarMarker.java,0
src/main/java/org/apache/commons/compress/archivers/zip/NioZipEncoding.java,0
src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java,2
src/main/java/org/apache/commons/compress/archivers/ArchiveEntry.java,0
src/main/java/org/apache/commons/compress/utils/ArchiveUtils.java,0
src/main/java/org/apache/commons/compress/compressors/CompressorInputStream.java,0
src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveEntry.java,1
src/main/java/org/apache/commons/compress/archivers/cpio/CpioConstants.java,0
src/main/java/org/apache/commons/compress/archivers/jar/JarArchiveInputStream.java,0
src/main/java/org/apache/commons/compress/archivers/zip/UnparseableExtraFieldData.java,0
src/main/java/org/apache/commons/compress/archivers/zip/AsiExtraField.java,0
src/main/java/org/apache/commons/compress/compressors/gzip/GzipCompressorInputStream.java,0
src/main/java/org/apache/commons/compress/archivers/zip/GeneralPurposeBit.java,0
src/main/java/org/apache/commons/compress/archivers/ar/ArArchiveOutputStream.java,0
src/main/java/org/apache/commons/compress/archivers/zip/AbstractUnicodeExtraField.java,0
src/main/java/org/apache/commons/compress/archivers/zip/UnicodeCommentExtraField.java,0
src/main/java/org/apache/commons/compress/archivers/zip/UnicodePathExtraField.java,0
src/main/java/org/apache/commons/compress/compressors/gzip/GzipCompressorOutputStream.java,0
src/main/java/org/apache/commons/compress/archivers/zip/Zip64ExtendedInformationExtraField.java,0
src/main/java/org/apache/commons/compress/archivers/zip/ZipEightByteInteger.java,0
src/main/java/org/apache/commons/compress/archivers/zip/ZipLong.java,0
src/main/java/org/apache/commons/compress/archivers/zip/ZipShort.java,0
src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2Constants.java,0
src/main/java/org/apache/commons/compress/compressors/bzip2/Rand.java,0
src/main/java/org/apache/commons/compress/archivers/zip/ZipUtil.java,0
src/main/java/org/apache/commons/compress/archivers/ar/ArArchiveEntry.java,0
src/main/java/org/apache/commons/compress/utils/IOUtils.java,1
src/main/java/org/apache/commons/compress/archivers/cpio/CpioUtil.java,0
src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveSparseEntry.java,0
src/main/java/org/apache/commons/compress/archivers/tar/TarConstants.java,0
src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java,2
src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java,2
src/main/java/org/apache/commons/compress/archivers/zip/UnrecognizedExtraField.java,0
src/main/java/org/apache/commons/compress/archivers/zip/Simple8BitZipEncoding.java,0
src/main/java/org/apache/commons/compress/changes/Change.java,0
src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2Utils.java,0
src/main/java/org/apache/commons/compress/compressors/gzip/GzipUtils.java,0
src/main/java/org/apache/commons/compress/compressors/bzip2/CRC.java,0
src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java,0
src/main/java/org/apache/commons/compress/archivers/ArchiveException.java,0
src/main/java/org/apache/commons/compress/compressors/CompressorException.java,0
src/main/java/org/apache/commons/compress/archivers/ArchiveInputStream.java,0
src/main/java/org/apache/commons/compress/archivers/ArchiveOutputStream.java,0
src/main/java/org/apache/commons/compress/changes/ChangeSet.java,1
src/main/java/org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java,0
src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java,0
src/main/java/org/apache/commons/compress/archivers/zip/ExtraFieldUtils.java,0
src/main/java/org/apache/commons/compress/archivers/ArchiveStreamFactory.java,0
src/main/java/org/apache/commons/compress/archivers/Lister.java,0
src/main/java/org/apache/commons/compress/changes/ChangeSetPerformer.java,0
src/main/java/org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java,1
src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveInputStream.java,1
src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java,0
src/main/java/org/apache/commons/compress/archivers/jar/JarArchiveEntry.java,0
src/main/java/org/apache/commons/compress/archivers/tar/TarBuffer.java,0
src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java,0
src/main/java/org/apache/commons/compress/archivers/zip/ZipFile.java,0
src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorOutputStream.java,0
src/main/java/org/apache/commons/compress/compressors/CompressorOutputStream.java,0
src/main/java/org/apache/commons/compress/archivers/zip/UnixStat.java,0
src/main/java/org/apache/commons/compress/archivers/zip/ZipEncoding.java,0
src/main/java/org/apache/commons/compress/archivers/zip/ZipExtraField.java,0
src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveEntry.java,1
src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java,2
src/main/java/org/apache/commons/compress/archivers/zip/UnsupportedZipFeatureException.java,0
src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java,0
src/main/java/org/apache/commons/compress/changes/ChangeSetResults.java,0
