relName,AvgWMC,CCMax,CDE,CIE,NTM,SDMC,WMC,AvgSLOC,NA,NAIMP,NCM,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,loc,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,PII,SIX,SP,SPA,SPD,CBO,DAC,DACquote,ICP,IHICP,NIHICP,bug,bugDensity,type
src/java/org/apache/commons/configuration/AbstractConfiguration.java,2.0,6,5.18983638993626,6.12081167124481,31,1.28900677327098,130,10.907692307692301,17,14,4,61,65,81,65,8,57,87,726,350,1,4,1,147,0,147,65,16,0,1,12,47,1,0.164141414141414,0.0,62,0,62,5,4,3,141,74,67,0,0.0,NON
src/java/org/apache/commons/configuration/AbstractFileConfiguration.java,2.0833333333333304,8,5.29921089413886,6.249101348101799,27,1.59208109787857,100,11.416666666666698,27,9,0,48,48,125,48,7,41,53,560,265,3,2,3,13,9,4,39,77,9,3,3,8,1,0.31567075796727,0.21600000000000005,12,2,10,5,4,2,114,38,76,0,0.0,NON
src/java/org/apache/commons/configuration/AbstractHierarchicalFileConfiguration.java,1.02,2,5.446421441121732,5.50394461714051,49,0.14,51,4.8,26,1,0,50,50,156,50,10,40,39,261,136,3,2,3,55,16,39,38,106,12,3,6,10,1,0.277488048674489,0.23076923076923106,13,1,12,5,1,1,120,42,78,0,0.0,NON
src/java/org/apache/commons/configuration/BaseConfiguration.java,1.5,3,3.9861879650463,4.6279263042470005,5,0.707106781186548,12,7.625,18,1,0,8,8,86,8,2,6,6,65,33,2,3,2,8,2,6,6,78,2,2,1,9,1,0.198809523809524,0.0465116279069767,5,3,2,2,1,1,16,11,5,0,0.0,NON
src/java/org/apache/commons/configuration/BaseConfigurationXMLReader.java,1.0,1,4.11336238599258,3.4936606896881903,6,0.0,6,4.5,7,1,0,6,6,28,6,1,5,2,46,24,1,0,1,2,2,0,4,22,2,1,0,0,1,0.16111111111111098,0.0714285714285714,0,0,0,3,0,0,12,10,2,0,0.0,NON
src/java/org/apache/commons/configuration/CombinedConfiguration.java,1.85714285714286,5,5.966793590939009,6.00973960723559,14,1.09264703862703,52,8.928571428571429,36,11,0,28,28,143,28,4,24,20,333,185,3,1,3,18,3,15,25,115,3,3,2,2,1,0.471081413878024,0.0629370629370629,3,2,1,11,6,5,53,25,28,1,0.003003003003003003,NON
src/java/org/apache/commons/configuration/CompositeConfiguration.java,2.375,5,4.78526618230125,5.61835204975437,10,1.3787826756478605,57,11.25,19,2,1,23,24,97,24,3,21,23,276,154,2,0,2,7,7,0,17,73,7,2,0,0,1,0.3819003527336861,0.144329896907216,3,3,0,3,1,1,30,24,6,1,0.0036231884057971015,NON
src/java/org/apache/commons/configuration/Configuration.java,0.0,0,4.11694988925892,4.1008808373641,41,0.0,0,1.0,0,0,0,41,41,41,41,0,41,58,44,42,0,0,0,0,0,0,41,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
src/java/org/apache/commons/configuration/ConfigurationBuilder.java,0.0,0,2.0,1.5849625007211599,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0.0,NON
src/java/org/apache/commons/configuration/ConfigurationComparator.java,0.0,0,2.25162916738782,1.92192809488736,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,2,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0,NON
src/java/org/apache/commons/configuration/ConfigurationConverter.java,1.6666666666666698,3,3.3519530742463797,4.725234207137549,4,0.942809041582063,10,7.5,0,0,5,1,6,6,6,1,5,5,48,27,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,4,0,0,7,0,7,0,0.0,NON
src/java/org/apache/commons/configuration/ConfigurationException.java,1.0,1,2.59958123064606,2.25,4,0.0,4,4.0,1,1,0,4,4,4,4,0,4,4,20,10,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
src/java/org/apache/commons/configuration/ConfigurationFactory.java,1.5263157894736799,6,6.45092607354802,5.90173851423748,15,1.2298233100576799,29,10.315789473684198,14,14,0,19,19,19,19,6,13,22,404,197,0,0,0,0,0,0,19,0,0,0,0,0,0,0.0,0.0,0,0,0,12,14,3,28,0,28,0,0.0,NON
src/java/org/apache/commons/configuration/ConfigurationKey.java,1.57142857142857,5,5.59788728777351,5.35801370767549,14,1.04978131833565,33,7.142857142857139,9,9,5,16,21,21,21,3,18,14,315,171,0,0,0,0,0,0,21,0,0,0,0,0,0,0.0,0.0,0,0,0,1,4,2,12,0,12,0,0.0,NON
src/java/org/apache/commons/configuration/ConfigurationMap.java,1.0,1,4.55529540949845,3.7966138511441403,5,0.0,5,4.6,1,1,0,5,5,5,5,0,5,4,91,50,1,1,1,0,0,0,5,0,0,1,1,1,1,0.138888888888889,0.0,1,0,1,2,0,0,2,0,2,0,0.0,NON
src/java/org/apache/commons/configuration/ConfigurationRuntimeException.java,1.0,1,2.59958123064606,2.25,4,0.0,4,4.0,1,1,0,4,4,4,4,0,4,4,20,10,1,1,1,0,0,0,4,0,0,1,1,1,1,0.133333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
