relName,AvgWMC,CCMax,CDE,CIE,NTM,SDMC,WMC,AvgSLOC,NA,NAIMP,NCM,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,loc,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,PII,SIX,SP,SPA,SPD,CBO,DAC,DACquote,ICP,IHICP,NIHICP,bug,bugDensity,type
src/java/org/apache/commons/configuration/AbstractConfiguration.java,1.4954954954955,7,5.48640180725725,6.81771516456779,77,1.11398864465943,166,7.8648648648648605,10,7,5,106,111,126,111,32,79,143,943,446,1,4,1,193,0,193,111,15,0,1,11,44,1,0.16517857142857098,0.0,32,0,32,20,2,2,99,51,48,0,0.0,NON
src/java/org/apache/commons/configuration/AbstractHierarchicalConfiguration.java,1.5675675675675702,6,5.3558193708845,6.282943642236768,28,1.34647769806283,58,8.621621621621621,12,2,0,37,37,141,37,23,14,43,417,202,2,3,2,47,10,37,27,104,10,2,2,16,1,0.376858813700919,0.141843971631206,6,2,4,15,0,0,92,50,42,0,0.0,NON
src/java/org/apache/commons/configuration/AbstractYAMLBasedConfiguration.java,1.8333333333333304,3,3.9387218755408697,5.14594268768259,3,0.8975274678557509,11,11.5,13,0,1,5,6,163,6,5,1,6,72,34,4,1,4,0,0,0,6,157,0,4,2,2,1,0.2285714285714289,0.0,0,0,0,5,0,0,33,7,26,0,0.0,NON
src/java/org/apache/commons/configuration/BaseConfiguration.java,1.5,3,3.98349498685773,5.05720550855209,7,0.8062257748298549,15,7.9,11,1,0,10,10,117,10,9,1,7,92,42,2,2,2,8,7,1,3,107,7,2,3,6,1,0.234753550543024,0.11965811965812,3,2,1,2,1,1,8,3,5,0,0.0,NON
src/java/org/apache/commons/configuration/BaseConfigurationXMLReader.java,1.0,1,4.16583763242349,3.4936606896881903,6,0.0,6,4.5,7,1,0,6,6,28,6,1,5,2,50,24,1,0,1,2,2,0,4,22,2,1,0,0,1,0.16111111111111098,0.0714285714285714,0,0,0,3,0,0,12,10,2,0,0.0,NON
src/java/org/apache/commons/configuration/BaseHierarchicalConfiguration.java,1.48484848484848,5,5.97617113156378,6.33977332526824,22,0.857099128710967,49,10.393939393939402,13,1,3,30,33,168,33,18,15,33,550,252,3,2,3,18,3,15,30,135,3,3,10,14,1,0.471404082904784,0.0535714285714286,2,0,2,16,0,0,128,58,70,0,0.0,NON
src/java/org/apache/commons/configuration/CombinedConfiguration.java,2.0,5,6.2387716503125725,6.45116784001233,16,1.1952286093343898,70,12.9142857142857,22,9,0,35,35,189,35,12,23,23,571,282,4,1,4,18,3,15,32,154,3,4,2,2,1,0.487177507559673,0.0634920634920635,5,3,2,18,7,6,91,40,51,0,0.0,NON
src/java/org/apache/commons/configuration/CompositeConfiguration.java,2.4,5,4.61105481864316,5.7876185779797495,9,1.35646599662505,60,12.72,13,3,0,25,25,129,25,10,15,25,337,167,2,0,2,10,10,0,15,104,10,2,0,0,1,0.337573099415205,0.155038759689922,2,2,0,4,1,1,42,36,6,0,0.0,NON
src/java/org/apache/commons/configuration/Configuration.java,0.0,0,4.16824379501267,4.16824379501267,8,0.0,0,1.125,0,0,0,8,8,8,8,0,8,9,12,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0,NON
src/java/org/apache/commons/configuration/ConfigurationComparator.java,0.0,0,2.25162916738782,1.92192809488736,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,2,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0,NON
