fileName,F1,AUC,ER,RI,MCC,AP,RR,Popt,ACC
jruby-1.5.0(1.4.0).csv,0.3279666070363745,0.5,0,0,0,0.2484451857843783,0.4554768227592225,0.5,0.2
"jruby-1.7.0.preview1(1.5.0,1.4.0).csv",0.1728,0.5,0,0,0,0.10844936848529456,0.2636836426530613,0.5,0.2
jruby-1.7.0.preview1(1.5.0).csv,0.1728,0.5,0,0,0,0.10844936848529456,0.2636836426530613,0.5,0.2
activemq-5.2.0(5.1.0).csv,0.131175468483816,0.5,0,0,0,0.07875394050186475,0.21114794156806674,0.5,0.2
"activemq-5.3.0(5.2.0,5.1.0).csv",0.1071293851376839,0.5,0,0,0,0.06291042590602926,0.17971918278810334,0.5,0.2
activemq-5.3.0(5.2.0).csv,0.1071293851376839,0.5,0,0,0,0.06291042590602926,0.17971918278810334,0.5,0.2
"activemq-5.3.0(5.2.0,5.1.0,5.0.0).csv",0.1071293851376839,0.5,0,0,0,0.06291042590602926,0.17971918278810334,0.5,0.2
"activemq-5.2.0(5.1.0,5.0.0).csv",0.131175468483816,0.5,0,0,0,0.07875394050186475,0.21114794156806674,0.5,0.2
"jruby-1.7.0.preview1(1.5.0,1.4.0,1.1.0).csv",0.1728,0.5,0,0,0,0.10844936848529456,0.2636836426530613,0.5,0.2
activemq-5.1.0(5.0.0).csv,0.12366548042704628,0.5,0,0,0,0.07393970138522901,0.20145668408077605,0.5,0.2
"jruby-1.5.0(1.4.0,1.1.0).csv",0.3279666070363745,0.5,0,0,0,0.2484451857843783,0.4554768227592225,0.5,0.2
"activemq-5.8.0(5.3.0,5.2.0,5.1.0,5.0.0).csv",0.10611604809200208,0.5,0,0,0,0.06147922732058994,0.1783221339901525,0.5,0.2
"activemq-5.8.0(5.3.0,5.2.0,5.1.0).csv",0.10611604809200208,0.5,0,0,0,0.06147922732058994,0.1783221339901525,0.5,0.2
"activemq-5.8.0(5.3.0,5.2.0).csv",0.10611604809200208,0.5,0,0,0,0.06147922732058994,0.1783221339901525,0.5,0.2
groovy-1.6.BETA2(1.6.BETA1).csv,0.1891643709825528,0.5,0,0,0,0.12301865094487208,0.2840775055256933,0.5,0.2
"groovy-1.6.BETA2(1.6.BETA1,1.5.7).csv",0.1891643709825528,0.5,0,0,0,0.12301865094487208,0.2840775055256933,0.5,0.2
derby-10.5.1.1(10.3.1.4).csv,0.1174934725848564,0.5,0,0,0,0.06915109079340889,0.19336603978722716,0.5,0.2
groovy-1.6.BETA1(1.5.7).csv,0.22201138519924105,0.5,0,0,0,0.14926420104083593,0.3244123531924885,0.5,0.2
"derby-10.5.1.1(10.3.1.4,10.2.1.6).csv",0.1174934725848564,0.5,0,0,0,0.06915109079340889,0.19336603978722716,0.5,0.2
lucene-3.1.0(3.0.0).csv,0.2559867877786953,0.5,0,0,0,0.17528325463403746,0.3658480375172616,0.5,0.2
derby-10.3.1.4(10.2.1.6).csv,0.1246031746031746,0.5,0,0,0,0.07423462697074486,0.20265292916817815,0.5,0.2
"lucene-3.1.0(3.0.0,2.9.0).csv",0.2559867877786953,0.5,0,0,0,0.17528325463403746,0.3658480375172616,0.5,0.2
"lucene-3.1.0(3.0.0,2.9.0,2.3.0).csv",0.2559867877786953,0.5,0,0,0,0.17528325463403746,0.3658480375172616,0.5,0.2
lucene-2.9.0(2.3.0).csv,0.2887029288702929,0.5,0,0,0,0.20692519391649072,0.4062464103932341,0.5,0.2
hive-0.12.0(0.10.0).csv,0.03533026113671275,0.5,0,0,0,0.02120761176091048,0.07479523752842711,0.5,0.2
camel-2.11.0(2.10.0).csv,0.04343576935606472,0.5,0,0,0,0.023665016156339886,0.08798538167125806,0.5,0.2
"lucene-3.0.0(2.9.0,2.3.0).csv",0.22131147540983606,0.5,0,0,0,0.14647576611626406,0.3234201984300594,0.5,0.2
jruby-1.4.0(1.1.0).csv,0.291970802919708,0.5,0,0,0,0.2114735893903118,0.4103751397217555,0.5,0.2
lucene-3.0.0(2.9.0).csv,0.22131147540983606,0.5,0,0,0,0.14647576611626406,0.3234201984300594,0.5,0.2
"camel-2.11.0(2.10.0,2.9.0).csv",0.04343576935606472,0.5,0,0,0,0.023665016156339886,0.08798538167125806,0.5,0.2
"camel-2.11.0(2.10.0,2.9.0,1.4.0).csv",0.04343576935606472,0.5,0,0,0,0.023665016156339886,0.08798538167125806,0.5,0.2
activemq-5.8.0(5.3.0).csv,0.10611604809200208,0.5,0,0,0,0.06147922732058994,0.1783221339901525,0.5,0.2
"hive-0.12.0(0.10.0,0.9.0).csv",0.03533026113671275,0.5,0,0,0,0.02120761176091048,0.07479523752842711,0.5,0.2
camel-2.10.0(2.9.0).csv,0.07315925664549518,0.5,0,0,0,0.04050926228971899,0.1328615951409419,0.5,0.2
"camel-2.10.0(2.9.0,1.4.0).csv",0.07315925664549518,0.5,0,0,0,0.04050926228971899,0.1328615951409419,0.5,0.2
hive-0.10.0(0.9.0).csv,0.061935483870967735,0.5,0,0,0,0.037577541616394726,0.11673072309769662,0.5,0.2
hbase-0.95.2(0.95.0).csv,0.11237062592410056,0.5,0,0,0,0.06697919284160556,0.18670666550747192,0.5,0.2
"hbase-0.95.2(0.95.0,0.94.0).csv",0.11237062592410056,0.5,0,0,0,0.06697919284160556,0.18670666550747192,0.5,0.2
camel-2.9.0(1.4.0).csv,0.05341167044999332,0.5,0,0,0,0.029370366321847106,0.10364455189511483,0.5,0.2
