"name_id","AvgWMC","CCMax","CDE","CIE","NTM","SDMC","WMC","AvgSLOC","NA.","NAIMP","NCM","NIM","NLM","NM","NMIMP","NMNpub","Nmpub","NumPara","loc","stms","AID","CLD","DIT","DP","DPA","DPD","NMA","NMI","NMO","NOA","NOC","NOD","NOP","PII","SIX","SP","SPA","SPD","CBO","DAC","DACquote","ICP","IHICP","NIHICP","bug"
"ignite\src\main\java\org\apache\zeppelin\ignite\IgniteSqlInterpreter.java",2.44444444444444,8,5.01506101220307,5.65256668207824,5,2.16595429884644,22,10.1111111111111,11,6,0,9,9,29,9,0,9,12,117,71,1,0,1,4,4,0,5,20,4,1,0,0,1,0.361111111111111,0.137931034482759,4,4,0,9,6,5,18,6,12,1
"ignite\src\test\java\org\apache\zeppelin\ignite\IgniteInterpreterTest.java",1,1,3.94770277922009,5.28119654889682,4,0,4,8.25,4,4,0,4,4,4,4,0,4,0,44,33,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,4,4,17,0,17,0
"ignite\src\test\java\org\apache\zeppelin\ignite\IgniteSqlInterpreterTest.java",1,1,4.03740119765411,5.49783814230525,4,0,4,9,4,4,0,4,4,4,4,0,4,0,47,37,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,4,4,25,0,25,0
"ignite\src\test\java\org\apache\zeppelin\ignite\Person.java",1,1,3.11583409216322,2.45680178177503,5,0,5,3.2,2,2,0,5,5,5,5,0,5,4,22,14,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"jdbc\src\main\java\org\apache\zeppelin\jdbc\JDBCInterpreter.java",3.35,12,5.58143664716795,6.83680056237847,6,3.19804627858948,67,14.95,36,31,0,20,20,39,20,4,16,28,345,251,1,0,1,5,5,0,15,19,5,1,0,0,1,0.359027777777778,0.128205128205128,3,3,0,7,28,6,42,6,36,0
"jdbc\src\main\java\org\apache\zeppelin\jdbc\SqlCompleter.java",3.375,9,5.05346287880892,6.07441246036526,2,2.44629822384762,27,17.125,3,3,4,4,8,8,8,2,6,20,150,97,1,0,1,0,0,0,8,0,0,1,0,0,1,0.148148148148148,0,0,0,0,0,3,3,0,0,0,0
"jdbc\src\test\java\org\apache\zeppelin\jdbc\JDBCInterpreterTest.java",1.1,2,3.81517778107656,5.22459645934969,9,0.3,11,13,1,1,2,8,10,10,10,1,9,0,141,113,1,0,1,0,0,0,10,0,0,1,0,0,1,0.151515151515152,0,0,0,0,9,1,1,123,0,123,0
"kylin\src\main\java\org\apache\zeppelin\kylin\KylinInterpreter.java",1.63636363636364,5,5.12860865834181,6.16774004423915,8,1.22643068756655,18,8.54545454545455,15,10,0,11,11,29,11,2,9,11,127,83,1,1,1,7,6,1,5,18,6,1,1,1,1,0.277777777777778,0.206896551724138,1,1,0,5,10,3,33,24,9,1
"kylin\src\test\java\KylinInterpreterTest.java",6,6,19.2382966200092,19.9466008744002,29,0,29,18.6414141414141,15,0,0,29,29,55,29,0,29,14,122,56,3,0,3,1,1,0,28,26,1,3,0,0,2,0.609567901234568,0.0714285714285714,0,0,0,8,0,0,11,2,9,1
"lens\src\main\java\org\apache\zeppelin\lens\ExecutionDetail.java",1,1,3.30869496956284,3.27761343681912,4,0,4,3.5,3,3,0,4,4,4,4,0,4,3,19,14,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
"lens\src\main\java\org\apache\zeppelin\lens\LensBootstrap.java",1,1,2.75,3.71929452566698,2,0,2,5.5,0,0,0,2,2,2,2,0,2,0,13,10,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0,0,0,0,1,0,0,0,0,0,0
"lens\src\main\java\org\apache\zeppelin\lens\LensInterpreter.java",3.05,8,5.66298975975481,6.66113592752327,6,2.26881026090769,61,15.35,23,18,2,18,20,39,20,10,10,27,363,240,1,1,1,6,5,1,15,19,5,1,1,1,1,0.292361111111111,0.128205128205128,3,3,0,10,16,8,53,5,48,1
"lens\src\main\java\org\apache\zeppelin\lens\LensJLineShellComponent.java",1.36363636363636,4,5.42257199703582,5.99845139779676,16,0.710022697809696,30,5.5,14,14,0,22,22,22,22,7,15,4,143,99,1,0,1,0,0,0,22,0,0,1,0,0,1,0.159420289855072,0,0,0,0,1,12,7,0,0,0,1
"lens\src\main\java\org\apache\zeppelin\lens\LensSimpleExecutionStrategy.java",2,3,3.97057309581168,4.37362491854011,2,0.894427190999916,10,9.2,1,1,0,5,5,5,5,2,3,5,49,32,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"lens\src\test\java\org\apache\zeppelin\lens\LensInterpreterTest.java",1,1,3.83659166810898,4.18903971407372,3,0,3,6.33333333333333,0,0,0,3,3,3,3,0,3,0,33,22,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,9,0
"livy\src\main\java\org\apache\zeppelin\livy\LivyHelper.java",5,15,5.01169585696063,6.46659059162901,3,4.26223728418147,60,26.0833333333333,5,5,0,12,12,12,12,6,6,32,320,194,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,7,5,5,51,0,51,0
"livy\src\main\java\org\apache\zeppelin\livy\LivyOutputStream.java",1.625,2,3.52409248042972,3.05188254154873,3,0.484122918275927,13,4.125,1,1,0,8,8,8,8,0,8,6,41,22,1,0,1,0,0,0,8,0,0,1,0,0,1,0.148148148148148,0,0,0,0,1,1,1,10,0,10,0
"livy\src\main\java\org\apache\zeppelin\livy\LivyPySparkInterpreter.java",1.44444444444444,5,4.91211389097223,5.39362695671605,8,1.25707872210942,13,5.66666666666667,8,3,0,9,9,26,9,0,9,9,73,34,1,0,1,7,7,0,2,17,7,1,0,0,1,0.303571428571429,0.269230769230769,1,1,0,10,3,3,37,2,35,0
"livy\src\main\java\org\apache\zeppelin\livy\LivySparkInterpreter.java",1.36363636363636,5,4.94207922689455,5.50953581905074,10,1.14991914915214,15,5.36363636363636,11,6,1,10,11,28,11,1,10,10,101,43,1,0,1,7,7,0,4,17,7,1,0,0,1,0.325793650793651,0.25,1,1,0,11,6,5,44,2,42,0
"livy\src\main\java\org\apache\zeppelin\livy\LivySparkRInterpreter.java",1.44444444444444,5,4.91211389097223,5.39362695671605,8,1.25707872210942,13,5.66666666666667,8,3,0,9,9,26,9,0,9,9,73,34,1,0,1,7,7,0,2,17,7,1,0,0,1,0.303571428571429,0.269230769230769,1,1,0,10,3,3,37,2,35,0
"livy\src\main\java\org\apache\zeppelin\livy\LivySparkSQLInterpreter.java",2.2,11,4.7929820378603,5.88947914866637,8,2.99332590941915,22,9.9,8,3,0,10,10,27,10,0,10,9,112,66,1,0,1,7,7,0,3,17,7,1,0,0,1,0.26984126984127,0.259259259259259,1,1,0,10,3,3,52,7,45,0
"livy\src\main\test\org\apache\zeppelin\livy\LivyHelperTest.java",1.66666666666667,2,4.23140184539217,4.98077274339361,1,0.471404520791032,5,14,4,4,0,3,3,3,3,0,3,2,55,25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,4,4,9,0,9,0
"livy\src\main\test\org\apache\zeppelin\livy\LivyInterpreterTest.java",1,1,4.22017552146434,4.75935840043324,4,0,4,5.75,3,3,1,3,4,4,4,0,4,0,33,20,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,3,3,12,0,12,0
"markdown\src\main\java\org\apache\zeppelin\markdown\Markdown.java",1.11111111111111,2,4.69423567775942,5.34493118924466,8,0.314269680527354,10,3.44444444444444,7,2,0,9,9,26,9,0,9,8,46,25,1,0,1,7,7,0,2,17,7,1,0,0,1,0.303571428571429,0.269230769230769,1,1,0,7,2,2,15,2,13,0
"markdown\src\test\java\org\apache\zeppelin\markdown\MarkdownTest.java",1,1,2.94770277922009,4.05595815161512,3,0,3,3.66666666666667,0,0,0,3,3,3,3,0,3,0,16,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,8,1
"postgresql\src\main\java\org\apache\zeppelin\postgresql\PostgreSqlInterpreter.java",2.42857142857143,12,5.65472820008085,6.47575815827446,7,2.77010277566647,34,11.2857142857143,30,25,0,14,14,33,14,4,10,16,212,142,1,0,1,5,5,0,9,19,5,1,0,0,1,0.352777777777778,0.151515151515152,3,3,0,8,21,8,44,12,32,1
"postgresql\src\main\java\org\apache\zeppelin\postgresql\SqlCompleter.java",3.125,8,5.02956571914172,6.13175280595729,3,2.26039266500314,25,16.625,3,3,4,4,8,8,8,2,6,20,146,95,1,0,1,0,0,0,8,0,0,1,0,0,1,0.148148148148148,0,0,0,0,0,3,3,0,0,0,0
"postgresql\src\test\java\org\apache\zeppelin\postgresql\PostgreSqlInterpreterTest.java",1,1,3.50127162388588,5.44320399272148,12,0,12,11,2,2,0,12,12,12,12,0,12,0,148,118,1,0,1,0,0,0,12,0,0,1,0,0,1,0.153846153846154,0,0,0,0,5,2,2,86,0,86,0
"postgresql\src\test\java\org\apache\zeppelin\postgresql\SqlCompleterTest.java",1,1,5.33251051255682,4.14710783414268,8,0,8,6.5,4,4,0,8,8,8,8,0,8,0,127,90,1,0,1,0,0,0,8,0,0,1,0,0,1,0.148148148148148,0,0,0,0,2,4,4,162,0,162,0
"python\src\main\java\org\apache\zeppelin\python\PythonInterpreter.java",2.11764705882353,6,5.4970894923851,5.91972747852618,7,1.32320257402376,36,8.52941176470588,16,11,0,17,17,36,17,4,13,18,177,110,1,0,1,5,5,0,12,19,5,1,0,0,1,0.356623931623932,0.138888888888889,3,3,0,10,10,7,25,4,21,0
"python\src\main\java\org\apache\zeppelin\python\PythonProcess.java",1.71428571428571,3,4.6093886810007,5.42179230283515,3,0.699854212223765,12,9.14285714285714,9,9,0,7,7,7,7,1,6,3,75,60,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0
"python\src\test\java\org\apache\zeppelin\python\PythonInterpreterTest.java",2.25,4,4.51186471767534,5.71308359337516,3,1.08972473588517,18,14.125,6,6,0,8,8,8,8,2,6,9,127,92,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,6,4,49,0,49,0
"r\src\main\java\org\apache\zeppelin\rinterpreter\KnitR.java",1,1,4.87529209568597,4.83808596431053,19,0,19,3.21052631578947,6,1,0,19,19,28,19,0,19,13,85,45,1,0,1,15,15,0,4,9,15,1,0,0,1,0.497222222222222,0.535714285714286,0,0,0,5,1,1,6,6,0,0
"r\src\main\java\org\apache\zeppelin\rinterpreter\RRepl.java",1,1,4.87529209568597,4.83808596431053,19,0,19,3.21052631578947,6,1,0,19,19,28,19,0,19,13,85,45,1,0,1,15,15,0,4,9,15,1,0,0,1,0.497222222222222,0.535714285714286,0,0,0,5,1,1,6,6,0,0
"r\src\main\java\org\apache\zeppelin\rinterpreter\RStatics.java",1,1,4.64824320591592,5.00621321649772,11,0,11,3.45454545454545,4,4,11,0,11,11,11,0,11,8,44,32,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,4,4,7,0,7,0
"scalding\src\main\java\org\apache\zeppelin\scalding\ScaldingInterpreter.java",2.91666666666667,14,5.4802146950962,6.28721159306583,8,3.68461516157236,35,14.4166666666667,14,9,0,12,12,30,12,1,11,15,204,134,1,0,1,6,6,0,6,18,6,1,0,0,1,0.337301587301587,0.2,2,2,0,8,8,5,33,2,31,1
"scalding\src\test\java\org\apache\zeppelin\scalding\ScaldingInterpreterTest.java",1.5,5,4.11850778046174,5.27853112528536,8,1.20415945787923,15,6.7,3,3,0,10,10,10,10,1,9,1,81,47,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,3,3,73,0,73,0
"shell\src\main\java\org\apache\zeppelin\shell\ShellInterpreter.java",1.9,6,4.94385082256457,6.1521659317463,7,1.57797338380595,19,8.8,11,6,0,10,10,27,10,1,9,11,106,72,1,0,1,7,7,0,3,17,7,1,0,0,1,0.317460317460317,0.259259259259259,1,1,0,8,4,2,27,4,23,1
"spark\src\main\java\org\apache\zeppelin\spark\DepInterpreter.java",2.73684210526316,9,5.58513670868676,6.87598290751234,8,2.07344374774655,52,11.5263157894737,11,6,1,18,19,36,19,6,13,15,235,155,1,0,1,7,7,0,12,17,7,1,0,0,1,0.346306471306471,0.194444444444444,1,1,0,11,4,4,79,10,69,0
"spark\src\main\java\org\apache\zeppelin\spark\LogOutputStream.java",1.7,5,4.43229424394886,4.50481820262139,6,1.34536240470737,17,5.8,6,6,0,10,10,10,10,3,7,8,70,51,1,1,1,5,0,5,10,0,0,1,1,1,1,0.151515151515152,0,1,0,1,0,1,1,0,0,0,0
"spark\src\main\java\org\apache\zeppelin\spark\PySparkInterpreter.java",3.04,13,5.86833688366525,7.22297321106856,9,3.09166621743034,76,15,22,17,0,25,25,45,25,6,19,30,417,284,1,0,1,4,4,0,21,20,4,1,0,0,1,0.214646464646465,0.0888888888888889,3,3,0,15,13,10,83,10,73,1
"spark\src\main\java\org\apache\zeppelin\spark\SparkInterpreter.java",4.1875,52,6.33891716081902,7.94734119329719,17,7.56267217434861,201,20.2083333333333,25,20,3,45,48,66,48,17,31,47,1000,678,1,0,1,6,6,0,42,18,6,1,0,0,1,0.357235142118863,0.0909090909090909,3,3,0,18,16,16,285,45,240,1
"spark\src\main\java\org\apache\zeppelin\spark\SparkOutputStream.java",1.55555555555556,2,4.01914380898394,3.66866305275371,4,0.496903994999953,14,4.66666666666667,8,2,0,9,9,14,9,1,8,9,52,31,2,0,2,5,5,0,4,5,5,2,0,0,1,0.344444444444444,0.714285714285714,1,1,0,1,2,2,20,10,10,0
"spark\src\main\java\org\apache\zeppelin\spark\SparkRInterpreter.java",2.36363636363636,7,4.7929820378603,6.45730435986495,7,2.14360474955484,26,11.2727272727273,8,3,0,11,11,29,11,2,9,12,137,88,1,0,1,6,6,0,5,18,6,1,0,0,1,0.333333333333333,0.206896551724138,2,2,0,14,3,3,67,12,55,0
"spark\src\main\java\org\apache\zeppelin\spark\SparkSqlInterpreter.java",1.83333333333333,6,4.75603790731175,6.10618892306788,9,1.5723301886761,22,7.83333333333333,8,3,0,12,12,29,12,2,10,10,107,68,1,0,1,7,7,0,5,17,7,1,0,0,1,0.283730158730159,0.241379310344828,1,1,0,12,2,2,46,13,33,0
"spark\src\main\java\org\apache\zeppelin\spark\SparkVersion.java",1.125,3,4.011307542876,4.54697242200285,15,0.484122918275927,18,3.75,14,14,1,15,16,16,16,0,16,8,76,55,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,1
"spark\src\main\java\org\apache\zeppelin\spark\Utils.java",1.7,3,3.89792048967222,4.70475851263407,4,0.640312423743285,17,6.5,1,1,10,0,10,10,10,0,10,24,68,42,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"spark\src\main\java\org\apache\zeppelin\spark\ZeppelinContext.java",1.68965517241379,10,4.94098348003911,6.40851988626938,40,1.65265613328576,98,6.81034482758621,6,6,2,56,58,58,58,11,47,110,442,268,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,14,5,5,149,0,149,1
"spark\src\main\java\org\apache\zeppelin\spark\ZeppelinR.java",1.82352941176471,6,5.51725432900732,6.46891512288422,12,1.50431904147581,31,11.0588235294118,19,19,1,16,17,17,17,3,14,21,231,164,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,5,14,10,31,0,31,0
"spark\src\main\java\org\apache\zeppelin\spark\ZeppelinRContext.java",1,1,3.92627237413951,3.83659166810898,8,0,8,3,4,4,8,0,8,8,8,0,8,4,30,21,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0
"spark\src\main\java\org\apache\zeppelin\spark\dep\SparkDependencyContext.java",2.44444444444444,6,4.79617687060086,6.16512208451115,5,1.89215404065849,22,11.3333333333333,9,9,0,9,9,9,9,2,7,6,113,84,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,9,4,20,0,20,0
"spark\src\main\java\org\apache\zeppelin\spark\dep\SparkDependencyResolver.java",3.53846153846154,8,4.76357520474758,6.83829067589497,2,2.20542633643561,46,17.3076923076923,8,5,2,11,13,19,13,7,6,25,239,168,1,0,1,1,1,0,12,6,1,1,0,0,1,0.201465201465202,0.0526315789473684,0,0,0,0,5,5,6,6,0,0
"spark\src\test\java\org\apache\zeppelin\spark\DepInterpreterTest.java",1.8,5,4.27761343681911,5.46406964649223,4,1.6,9,10,4,4,0,5,5,5,5,2,3,1,59,45,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,4,4,45,0,45,0
"spark\src\test\java\org\apache\zeppelin\spark\SparkInterpreterTest.java",1.45,5,4.6994977521625,5.90036058867729,15,0.973396116696589,29,8.1,5,5,2,18,20,20,20,1,19,1,186,127,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,11,5,5,155,0,155,1
"spark\src\test\java\org\apache\zeppelin\spark\SparkSqlInterpreterTest.java",2,3,4.43063240949075,4.95114389899077,2,0.816496580927726,12,18.3333333333333,5,5,0,6,6,6,6,0,6,0,122,76,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,14,5,5,130,0,130,1
"spark\src\test\java\org\apache\zeppelin\spark\SparkVersionTest.java",1,1,2.12808527889139,3.4524329154833,3,0,3,9,0,0,0,3,3,3,3,0,3,0,32,25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43,0,43,0
"spark\src\test\java\org\apache\zeppelin\spark\dep\SparkDependencyResolverTest.java",1,1,1.58496250072116,3.0087646845732,1,0,1,22,0,0,0,1,1,1,1,0,1,0,25,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0,18,0
"zeppelin-interpreter\src\main\java\org\apache\zeppelin\dep\AbstractDependencyResolver.java",1.28571428571429,3,4.45914791702725,5.21365463384944,5,0.880630571852711,9,7.85714285714286,3,3,0,7,7,7,7,0,7,14,60,40,0,1,0,2,0,2,7,0,0,0,2,2,0,0,0,0,0,0,1,3,3,5,0,5,0
"zeppelin-interpreter\src\main\java\org\apache\zeppelin\dep\Booter.java",1.5,3,2.94770277922009,4.36789869187301,3,0.866025403784439,6,6.5,0,0,4,0,4,4,4,0,4,2,28,18,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"zeppelin-interpreter\src\main\java\org\apache\zeppelin\dep\Dependency.java",1.22222222222222,2,3.64696666827365,4.01467362738357,7,0.415739709641549,11,4.22222222222222,3,3,0,9,9,9,9,0,9,3,44,31,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"zeppelin-interpreter\src\main\java\org\apache\zeppelin\dep\DependencyContext.java",1.875,6,4.69748426263053,5.78827865331187,5,1.61535599791501,15,8.625,8,8,0,8,8,8,8,1,7,4,79,59,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,8,4,17,0,17,0
"zeppelin-interpreter\src\main\java\org\apache\zeppelin\dep\DependencyResolver.java",2.42857142857143,5,3.94950555023792,5.77139312601462,3,1.49829835452879,17,11.5714285714286,5,2,0,7,7,13,7,1,6,13,88,62,1,0,1,1,1,0,6,6,1,1,0,0,1,0.19047619047619,0.0769230769230769,0,0,0,0,2,2,2,2,0,0
"zeppelin-interpreter\src\main\java\org\apache\zeppelin\dep\Repository.java",1.1,2,3.13628004575685,3.40967374968437,9,0.3,11,4,5,5,0,10,10,10,10,0,10,6,47,35,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
"zeppelin-interpreter\src\main\java\org\apache\zeppelin\dep\RepositoryListener.java",1,1,3.44246050810239,3.42092090063236,18,0,18,2.94444444444444,1,1,0,18,18,18,18,0,18,17,73,37,1,0,1,0,0,0,18,0,0,1,0,0,1,0.157894736842105,0,0,0,0,0,1,1,0,0,0,0
