relName,AvgWMC,CCMax,CDE,CIE,NTM,SDMC,WMC,AvgSLOC,NA,NAIMP,NCM,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,loc,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,PII,SIX,SP,SPA,SPD,CBO,DAC,DACquote,ICP,IHICP,NIHICP,bug,bugDensity
src\java\org\apache\nutch\analysis\AnalyzerFactory.java,3.0,4,4.03600694533095,4.57137741663701,0,0.8944271909999159,15,10.2,5,5,1,4,5,5,5,2,3,6,58,44,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,6,5,5,13,0,13,0,0.0
src\java\org\apache\nutch\analysis\CharStream.java,0.0,0,4.18670434591002,4.10660313706447,12,0.0,0,1.0,0,0,0,12,12,12,12,0,12,2,14,13,0,0,0,0,0,0,12,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
src\java\org\apache\nutch\analysis\CommonGrams.java,4.33333333333333,11,5.645151841662152,5.88170088962429,2,3.63623737154524,26,17.1666666666667,4,4,1,5,6,6,6,2,4,10,188,151,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,5,3,3,14,0,14,0,0.0
src\java\org\apache\nutch\analysis\FastCharStream.java,1.42857142857143,5,4.67178058451064,4.757140987729491,11,1.04978131833565,20,5.14285714285714,6,6,0,14,14,14,14,1,13,4,80,58,0,0,0,0,0,0,14,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0.0
src\java\org\apache\nutch\analysis\NutchAnalysis.java,5.25,31,6.466218449061049,6.61751983759673,6,5.62916512459885,294,14.214285714285701,26,26,5,51,56,56,56,33,23,32,838,678,0,0,0,0,0,0,56,0,0,0,0,0,0,0.0,0.0,0,0,0,12,13,9,53,0,53,0,0.0
src\java\org\apache\nutch\analysis\NutchAnalysisConstants.java,0.0,0,4.5849625007211605,0.0,0,0.0,0,0.0,22,22,0,0,0,0,0,0,0,0,45,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0.0
src\java\org\apache\nutch\analysis\NutchAnalysisTokenManager.java,4.625,50,6.0387915151705895,6.14615544047592,11,9.83536349099514,111,16.25,24,24,2,22,24,24,24,15,9,43,437,283,0,0,0,0,0,0,24,0,0,0,0,0,0,0.0,0.0,0,0,0,4,4,3,15,0,15,0,0.0
src\java\org\apache\nutch\analysis\NutchAnalyzer.java,0.666666666666667,1,3.88017992267574,3.09306920777189,3,0.471404520791032,2,2.3333333333333304,2,2,0,3,3,3,3,0,3,3,12,8,1,1,1,3,0,3,3,0,0,1,3,3,1,0.125,0.0,0,0,0,0,2,2,0,0,0,0,0.0
src\java\org\apache\nutch\analysis\NutchDocumentAnalyzer.java,1.5,2,4.73298875797785,3.78039465412319,1,0.5,3,6.5,6,4,0,2,2,4,2,0,2,3,50,36,2,0,2,1,1,0,1,2,1,2,0,0,1,0.222222222222222,0.5,0,0,0,2,3,2,2,0,2,0,0.0
src\java\org\apache\nutch\analysis\NutchDocumentTokenizer.java,4.0,8,3.77355726227518,5.13716781275632,1,2.94392028877595,12,13.666666666666698,1,1,1,2,3,3,3,0,3,3,45,28,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,3,1,1,5,0,5,0,0.0
