relName,AvgWMC,CCMax,CDE,CIE,NTM,SDMC,WMC,AvgSLOC,NA,NAIMP,NCM,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,loc,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,PII,SIX,SP,SPA,SPD,CBO,DAC,DACquote,ICP,IHICP,NIHICP,bug,bugDensity
src\plugin\languageidentifier\src\java\org\apache\nutch\analysis\lang\HTMLLanguageParser.java,2.0,3,5.87947074789654,4.5027152789797,2,1.0,8,6.75,7,7,1,3,4,4,4,1,3,6,127,102,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,8,7,6,21,0,21,0,0.0
src\plugin\languageidentifier\src\java\org\apache\nutch\analysis\lang\LanguageIdentifier.java,7.428571428571429,22,4.67442024387951,6.74012794244106,2,7.06818107248742,52,36.2857142857143,9,9,2,5,7,7,7,1,6,16,265,211,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,14,5,4,39,0,39,0,0.0
src\plugin\languageidentifier\src\java\org\apache\nutch\analysis\lang\LanguageIndexingFilter.java,1.75,4,4.13684218813101,4.8206341804113615,3,1.29903810567666,7,7.0,2,2,0,4,4,4,4,0,4,6,32,21,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,11,2,2,16,0,16,0,0.0
src\plugin\languageidentifier\src\java\org\apache\nutch\analysis\lang\NGramProfile.java,3.6875,11,5.887034083052981,6.57990339879158,3,2.5913015552034904,59,16.9375,16,16,2,14,16,16,16,4,12,20,412,318,0,0,0,0,0,0,16,0,0,0,0,0,0,0.0,0.0,0,0,0,3,7,5,32,0,32,0,0.0
src\plugin\subcollection\src\java\org\apache\nutch\collection\CollectionManager.java,2.54545454545455,5,4.71642387613555,6.08089577485067,4,1.4373989364401698,28,11.1818181818182,4,4,1,10,11,11,11,3,8,11,129,94,1,0,1,0,0,0,11,0,0,1,0,0,1,0.152777777777778,0.0,0,0,0,5,4,4,35,0,35,0,0.0
src\plugin\subcollection\src\java\org\apache\nutch\collection\Subcollection.java,1.46153846153846,5,4.223569797843759,5.25947221637908,10,1.08240363688233,19,5.46153846153846,12,12,0,13,13,13,13,1,12,11,85,64,1,0,1,0,0,0,13,0,0,1,0,0,1,0.154761904761905,0.0,0,0,0,0,12,2,0,0,0,0,0.0
src\java\org\apache\nutch\crawl\AbstractFetchSchedule.java,1.9,4,3.97866923395928,4.61075140533815,6,1.22065556157337,19,6.8,3,3,0,10,10,10,10,0,10,28,73,60,1,1,1,3,0,3,10,0,0,1,2,2,1,0.15151515151515196,0.0,0,0,0,1,1,1,42,0,42,0,0.0
src\java\org\apache\nutch\crawl\AdaptiveFetchSchedule.java,6.33333333333333,9,4.3685225277282,5.5759275792837215,0,3.09120616516523,19,28.6666666666667,9,6,1,2,3,11,3,0,3,9,95,82,2,0,2,2,2,0,1,8,2,2,0,0,1,0.17777777777777806,0.363636363636364,0,0,0,2,0,0,31,10,21,0,0.0
src\java\org\apache\nutch\crawl\Crawl.java,6.66666666666667,18,3.6818808028034,5.858600742319242,2,8.01387685344754,20,33.0,1,1,2,1,3,3,3,1,2,2,103,88,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,11,1,1,61,0,61,2,0.019417475728155338
src\java\org\apache\nutch\crawl\CrawlDatum.java,2.20588235294118,13,6.45477894653188,6.072788459052581,19,2.58706524355194,75,7.117647058823531,42,42,4,30,34,34,34,1,33,26,348,295,0,0,0,0,0,0,34,0,0,0,0,0,0,0.0,0.0,0,0,0,4,6,3,8,0,8,1,0.002873563218390805
src\java\org\apache\nutch\crawl\CrawlDb.java,3.25,9,4.66674236882676,6.15110277479139,4,2.9474565306379,26,16.5,4,4,3,5,8,8,8,0,8,19,138,119,1,0,1,0,0,0,8,0,0,1,0,0,1,0.148148148148148,0.0,0,0,0,8,4,2,20,0,20,0,0.0
src\java\org\apache\nutch\crawl\CrawlDbFilter.java,3.3333333333333304,6,4.49689855545056,4.87985163784463,1,2.05480466765633,10,12.333333333333302,10,10,0,3,3,3,3,0,3,7,49,35,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,3,8,5,11,0,11,1,0.020408163265306117
src\java\org\apache\nutch\crawl\CrawlDbMerger.java,2.3333333333333304,7,5.7016004844884005,5.898604246805719,4,2.21108319357027,14,12.333333333333302,1,1,2,4,6,6,6,0,6,12,119,103,1,0,1,0,0,0,6,0,0,1,0,0,1,0.14285714285714302,0.0,0,0,0,7,1,1,6,0,6,0,0.0
src\java\org\apache\nutch\crawl\CrawlDbReader.java,5.33333333333333,19,5.975652241825171,6.239420621774349,2,5.617433182117572,48,23.88888888888889,4,4,1,8,9,9,9,2,7,22,395,343,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,10,2,2,12,0,12,0,0.0
src\java\org\apache\nutch\crawl\CrawlDbReducer.java,20.0,57,4.48789327158269,6.01150951110134,1,26.1661358757205,60,69.0,8,8,0,3,3,3,3,0,3,7,217,157,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,9,4,4,111,0,111,2,0.009216589861751152
src\java\org\apache\nutch\crawl\DefaultFetchSchedule.java,2.0,2,2.94770277922009,3.5569010760354103,0,0.0,2,12.0,3,0,0,1,1,10,1,0,1,7,15,8,2,0,2,1,1,0,0,9,1,2,0,0,1,0.0333333333333333,0.2,0,0,0,1,0,0,16,8,8,0,0.0
src\java\org\apache\nutch\crawl\FetchSchedule.java,0.0,0,3.48681011971547,3.5556557933793096,7,0.0,0,1.57142857142857,4,4,0,7,7,7,7,0,7,26,17,12,1,0,1,0,0,0,7,0,0,1,0,0,1,0.145833333333333,0.0,0,0,0,1,0,0,0,0,0,0,0.0
src\java\org\apache\nutch\crawl\FetchScheduleFactory.java,2.0,3,3.02716911844062,4.29799505257913,1,1.0,4,9.0,1,1,1,1,2,2,2,1,1,2,21,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,4,1,1,7,0,7,0,0.0
src\java\org\apache\nutch\crawl\Generator.java,3.77777777777778,13,7.05103460621352,6.46045121128616,5,4.685148587179559,34,22.88888888888889,16,16,2,7,9,9,9,1,8,33,487,381,1,0,1,0,0,0,9,0,0,1,0,0,1,0.15,0.0,0,0,0,16,16,3,28,0,28,3,0.006160164271047228
src\java\org\apache\nutch\crawl\Injector.java,2.0,4,6.382966405343031,5.81935226110356,3,1.26491106406735,10,11.8,3,3,1,4,5,5,5,0,5,6,171,134,1,0,1,0,0,0,5,0,0,1,0,0,1,0.138888888888889,0.0,0,0,0,7,3,2,12,0,12,0,0.0
src\java\org\apache\nutch\crawl\Inlink.java,1.09090909090909,2,4.02411213966547,4.25946483007118,10,0.287479787288034,12,3.45454545454545,2,2,2,9,11,11,11,0,11,7,42,33,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,1,0,0,0,0,0.0
src\java\org\apache\nutch\crawl\Inlinks.java,1.88888888888889,6,4.11962791919946,5.165327248659599,5,1.52347880008912,17,6.33333333333333,1,1,0,9,9,9,9,0,9,5,60,52,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,4,0,4,0,0.0
src\java\org\apache\nutch\crawl\LinkDb.java,4.16666666666667,15,5.26200325089397,6.57620163759139,5,4.19986772278472,50,18.25,7,7,3,9,12,12,12,2,10,34,228,186,1,0,1,0,0,0,12,0,0,1,0,0,1,0.153846153846154,0.0,0,0,0,13,5,4,57,0,57,1,0.0043859649122807015
src\java\org\apache\nutch\crawl\LinkDbFilter.java,5.66666666666667,13,4.49689855545056,5.129384613229919,1,5.2493385826745405,17,21.0,10,10,0,3,3,3,3,0,3,9,75,55,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,4,8,5,25,0,25,0,0.0
src\java\org\apache\nutch\crawl\LinkDbMerger.java,2.0,6,5.081727678869741,6.22368256871972,6,1.6996731711976,18,9.777777777777779,2,2,2,7,9,9,9,0,9,17,92,79,1,0,1,0,0,0,9,0,0,1,0,0,1,0.15,0.0,0,0,0,6,1,1,10,0,10,0,0.0
src\java\org\apache\nutch\crawl\LinkDbReader.java,2.22222222222222,7,4.98823367096246,6.03302580074217,4,1.81216738114445,20,9.888888888888893,5,5,1,8,9,9,9,0,9,10,96,73,1,0,1,0,0,0,9,0,0,1,0,0,1,0.15,0.0,0,0,0,5,5,5,9,0,9,0,0.0
src\java\org\apache\nutch\crawl\MD5Signature.java,2.0,2,2.8073549220576,3.33717534112308,0,0.0,2,5.0,1,0,0,1,1,3,1,0,1,2,7,6,1,0,1,1,1,0,0,2,1,1,0,0,1,0.111111111111111,0.33333333333333304,0,0,0,2,0,0,2,0,2,0,0.0
src\java\org\apache\nutch\crawl\MapWritable.java,3.0,9,5.7373115625389515,5.94352056143043,6,1.83303027798234,75,12.76,10,10,1,24,25,25,25,7,18,24,381,288,0,0,0,0,0,0,25,0,0,0,0,0,0,0.0,0.0,0,0,0,7,8,4,15,0,15,0,0.0
src\java\org\apache\nutch\crawl\NutchWritable.java,1.0,1,4.252793424674271,2.72192809488736,3,0.0,3,2.3333333333333304,2,1,0,3,3,6,3,1,2,1,35,8,2,1,2,0,0,0,3,3,0,2,1,1,1,0.166666666666667,0.0,0,0,0,13,1,1,0,0,0,0,0.0
src\java\org\apache\nutch\crawl\Signature.java,0.666666666666667,1,3.32486295761736,2.93120894891032,3,0.471404520791032,2,2.3333333333333304,1,1,0,3,3,3,3,0,3,3,10,7,0,1,0,2,0,2,3,0,0,0,2,2,0,0.0,0.0,0,0,0,2,1,1,0,0,0,0,0.0
src\java\org\apache\nutch\crawl\SignatureComparator.java,4.0,6,3.51108540818043,3.6561455710832,1,2.16024689946929,12,7.66666666666667,0,0,2,1,3,3,3,0,3,10,25,30,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
