relName,AvgWMC,CCMax,CDE,CIE,NTM,SDMC,WMC,AvgSLOC,NA,NAIMP,NCM,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,loc,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,PII,SIX,SP,SPA,SPD,CBO,DAC,DACquote,ICP,IHICP,NIHICP,bug,bugDensity,type
src/plugin/language-identifier/src/java/org/apache/nutch/analysis/lang/HTMLLanguageParser.java,4.0,8,5.96728168336807,5.459083981210768,2,2.32992949004287,28,13.857142857142902,11,11,1,6,7,7,7,3,4,10,208,154,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,10,8,7,13,0,13,1,0.004807692307692308,IL
src/plugin/language-identifier/src/java/org/apache/nutch/analysis/lang/LanguageIndexingFilter.java,1.33333333333333,3,4.14895590415999,4.59779420936169,5,0.7453559924999301,8,4.16666666666667,2,2,0,6,6,6,6,0,6,5,32,21,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,7,2,2,7,0,7,1,0.03125,IL
src/java/org/apache/nutch/api/APIInfoResource.java,1.0,1,3.69039997166636,2.3219280948873595,1,0.0,1,3.0,1,1,0,1,1,1,1,0,1,0,13,8,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,4,1,1,0,0,0,0,0.0,NON
src/java/org/apache/nutch/api/AdminResource.java,4.0,4,3.64022392894185,4.87060543808647,0,0.0,4,36.0,3,3,0,1,1,1,1,0,1,0,42,31,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,6,3,2,1,0,1,0,0.0,NON
src/java/org/apache/nutch/api/ConfManager.java,0.0,0,3.3754522173662798,3.28204878286051,6,0.0,0,1.0,0,0,0,6,6,6,6,0,6,9,8,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
src/java/org/apache/nutch/api/ConfResource.java,4.0,6,4.07967864988297,4.5308516706278095,0,1.4142135623731005,16,14.25,4,4,0,4,4,4,4,0,4,2,68,49,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,3,4,2,0,0,0,0,0.0,NON
src/java/org/apache/nutch/api/DbReader.java,3.3333333333333304,5,5.84663860724954,4.95855452152503,0,1.24721912892465,10,13.333333333333302,3,3,0,3,3,3,3,0,3,7,183,134,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,4,3,3,9,0,9,1,0.00546448087431694,NON
src/java/org/apache/nutch/api/DbResource.java,5.0,9,5.157517246951049,4.97361567779338,1,4.0,10,26.0,4,4,0,2,2,2,2,2,0,3,101,75,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,6,4,3,16,0,16,0,0.0,NON
src/java/org/apache/nutch/api/JobManager.java,0.0,0,4.24429504475266,3.62123018848618,5,0.0,0,1.2,0,0,0,5,5,5,5,0,5,12,9,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.0,NON
src/java/org/apache/nutch/api/JobResource.java,6.0,10,3.6421498816369104,4.9046858855426905,0,4.0,12,22.5,2,2,0,2,2,2,2,0,2,1,52,43,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,5,2,1,2,0,2,0,0.0,NON
src/java/org/apache/nutch/api/JobStatus.java,1.0,1,4.26113230362812,3.40194953871973,1,0.0,1,9.0,8,8,0,1,1,1,1,0,1,6,21,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,3,8,5,0,0,0,0,0.0,NON
src/java/org/apache/nutch/api/NutchApp.java,1.0,1,3.75,3.7400175451641897,1,0.0,1,22.0,4,4,0,1,1,1,1,0,1,0,33,23,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,11,1,1,0,0,0,0,0.0,NON
src/java/org/apache/nutch/api/NutchServer.java,1.6666666666666698,3,4.13294404498096,5.03819637621006,3,0.7453559924999301,10,8.0,5,5,1,5,6,6,6,0,6,3,55,44,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,3,3,3,0,0,0,0,0.0,NON
src/java/org/apache/nutch/api/Params.java,0.0,0,2.97319430453998,0.0,0,0.0,0,0.0,13,13,0,0,0,0,0,0,0,0,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,13,1,0,0,0,0,0.0,NON
src/java/org/apache/nutch/api/impl/RAMConfManager.java,1.85714285714286,4,3.60248837359581,4.66110423356659,4,1.12485826771597,13,6.0,1,1,0,7,7,7,7,0,7,9,45,34,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,2,1,1,2,0,2,0,0.0,NON
src/java/org/apache/nutch/api/impl/RAMJobManager.java,3.3333333333333304,5,6.12117893874516,5.00031542787032,0,1.24721912892465,20,11.0,5,5,0,6,6,6,6,1,5,13,182,128,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,14,4,3,9,0,9,0,0.0,NON
src/plugin/subcollection/src/java/org/apache/nutch/collection/CollectionManager.java,2.54545454545455,5,4.59741540097795,6.044296886122121,4,1.4373989364401698,28,11.4545454545455,4,4,1,10,11,11,11,3,8,11,132,93,1,0,1,0,0,0,11,0,0,1,0,0,1,0.152777777777778,0.0,0,0,0,4,4,4,33,0,33,0,0.0,NON
src/plugin/subcollection/src/java/org/apache/nutch/collection/Subcollection.java,1.46153846153846,5,3.984095666976161,5.23127381596778,10,1.08240363688233,19,5.46153846153846,12,12,0,13,13,13,13,1,12,11,85,64,1,0,1,0,0,0,13,0,0,1,0,0,1,0.154761904761905,0.0,0,0,0,0,12,2,0,0,0,0,0.0,NON
src/java/org/apache/nutch/crawl/AbstractFetchSchedule.java,1.72727272727273,4,4.507178553476731,4.968274100492058,7,1.0523488093445699,19,5.81818181818182,4,4,0,11,11,11,11,0,11,28,85,60,1,1,1,3,0,3,11,0,0,1,2,2,1,0.152777777777778,0.0,0,0,0,3,2,2,37,0,37,1,0.011764705882352941,NON
src/java/org/apache/nutch/crawl/AdaptiveFetchSchedule.java,5.5,9,4.08746284125034,4.77993016387587,0,3.5,11,20.0,10,6,0,2,2,11,2,0,2,8,49,42,2,0,2,2,2,0,0,9,2,2,0,0,1,0.0606060606060606,0.36363636363636404,0,0,0,1,0,0,19,10,9,1,0.02040816326530612,NON
src/java/org/apache/nutch/crawl/CrawlStatus.java,1.0,1,3.63395678407849,2.25162916738782,1,0.0,1,3.0,8,8,1,0,1,1,1,0,1,1,22,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0.0,NON
src/java/org/apache/nutch/crawl/Crawler.java,5.25,23,4.3831988587390205,5.905403319840231,3,7.27581610542762,42,22.625,12,7,1,7,8,10,8,1,7,5,197,157,2,0,2,3,3,0,5,2,3,2,0,0,1,0.4962962962962961,0.6,3,3,0,9,5,5,8,5,3,0,0.0,NON
src/java/org/apache/nutch/crawl/DbUpdateMapper.java,4.0,7,4.5740540411876776,5.596519174128949,1,3.0,8,19.0,6,6,0,2,2,2,2,0,2,5,49,38,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,9,6,6,30,0,30,0,0.0,NON
src/java/org/apache/nutch/crawl/DbUpdateReducer.java,15.0,29,4.93213803975938,6.33709849968043,1,14.0,30,63.5,9,9,0,2,2,2,2,2,0,7,141,102,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,15,4,4,75,0,75,1,0.0070921985815602835,NON
src/java/org/apache/nutch/crawl/DbUpdaterJob.java,1.5,3,4.37489147729292,5.5264478905755805,4,0.763762615825973,9,7.66666666666667,8,3,1,5,6,10,6,1,5,5,66,52,2,0,2,1,1,0,5,4,1,2,0,0,1,0.251851851851852,0.2,1,1,0,15,3,3,24,0,24,1,0.015151515151515152,NON
src/java/org/apache/nutch/crawl/DefaultFetchSchedule.java,1.0,1,3.0,3.55541418440973,1,0.0,1,9.0,4,0,0,1,1,11,1,0,1,7,12,6,2,0,2,1,1,0,0,10,1,2,0,0,1,0.0303030303030303,0.18181818181818202,0,0,0,1,0,0,15,8,7,0,0.0,NON
