relName,bug
src/main/java/org/apache/commons/configuration/AbstractConfiguration.java,0
src/main/java/org/apache/commons/configuration/AbstractHierarchicalConfiguration.java,0
src/main/java/org/apache/commons/configuration/BaseConfiguration.java,0
src/main/java/org/apache/commons/configuration/BaseConfigurationXMLReader.java,0
src/main/java/org/apache/commons/configuration/BaseHierarchicalConfiguration.java,0
src/main/java/org/apache/commons/configuration/CombinedConfiguration.java,0
src/main/java/org/apache/commons/configuration/CompositeConfiguration.java,1
src/main/java/org/apache/commons/configuration/Configuration.java,0
src/main/java/org/apache/commons/configuration/ConfigurationComparator.java,0
src/main/java/org/apache/commons/configuration/ConfigurationConverter.java,0
src/main/java/org/apache/commons/configuration/ConfigurationDecoder.java,0
src/main/java/org/apache/commons/configuration/ConfigurationLookup.java,0
src/main/java/org/apache/commons/configuration/ConfigurationMap.java,0
src/main/java/org/apache/commons/configuration/ConfigurationUtils.java,0
src/main/java/org/apache/commons/configuration/ConfigurationXMLReader.java,0
src/main/java/org/apache/commons/configuration/DatabaseConfiguration.java,0
src/main/java/org/apache/commons/configuration/DataConfiguration.java,0
src/main/java/org/apache/commons/configuration/DynamicCombinedConfiguration.java,0
src/main/java/org/apache/commons/configuration/EnvironmentConfiguration.java,0
src/main/java/org/apache/commons/configuration/FileBasedConfiguration.java,0
src/main/java/org/apache/commons/configuration/FindNodeVisitor.java,0
src/main/java/org/apache/commons/configuration/HierarchicalConfiguration.java,0
src/main/java/org/apache/commons/configuration/HierarchicalConfigurationConverter.java,0
src/main/java/org/apache/commons/configuration/HierarchicalConfigurationXMLReader.java,0
src/main/java/org/apache/commons/configuration/ImmutableConfiguration.java,0
src/main/java/org/apache/commons/configuration/ImmutableConfigurationInvocationHandler.java,0
src/main/java/org/apache/commons/configuration/ImmutableHierarchicalConfiguration.java,0
src/main/java/org/apache/commons/configuration/INIConfiguration.java,1
src/main/java/org/apache/commons/configuration/Initializable.java,0
src/main/java/org/apache/commons/configuration/JNDIConfiguration.java,0
src/main/java/org/apache/commons/configuration/MapConfiguration.java,0
src/main/java/org/apache/commons/configuration/PatternSubtreeConfigurationWrapper.java,0
src/main/java/org/apache/commons/configuration/PrefixedKeysIterator.java,0
src/main/java/org/apache/commons/configuration/PropertiesConfiguration.java,3
src/main/java/org/apache/commons/configuration/PropertiesConfigurationLayout.java,1
src/main/java/org/apache/commons/configuration/StrictConfigurationComparator.java,0
src/main/java/org/apache/commons/configuration/SubnodeConfiguration.java,1
src/main/java/org/apache/commons/configuration/SubsetConfiguration.java,0
src/main/java/org/apache/commons/configuration/SystemConfiguration.java,0
src/main/java/org/apache/commons/configuration/XMLConfiguration.java,2
src/main/java/org/apache/commons/configuration/XMLDocumentHelper.java,0
src/main/java/org/apache/commons/configuration/XMLPropertiesConfiguration.java,0
src/main/java/org/apache/commons/configuration/beanutils/BeanCreationContext.java,0
src/main/java/org/apache/commons/configuration/beanutils/BeanDeclaration.java,0
src/main/java/org/apache/commons/configuration/beanutils/BeanFactory.java,0
src/main/java/org/apache/commons/configuration/beanutils/BeanHelper.java,0
src/main/java/org/apache/commons/configuration/beanutils/CombinedBeanDeclaration.java,0
src/main/java/org/apache/commons/configuration/beanutils/ConfigurationDynaBean.java,0
src/main/java/org/apache/commons/configuration/beanutils/ConfigurationDynaClass.java,0
src/main/java/org/apache/commons/configuration/beanutils/ConstructorArg.java,0
src/main/java/org/apache/commons/configuration/beanutils/DefaultBeanFactory.java,0
src/main/java/org/apache/commons/configuration/beanutils/XMLBeanDeclaration.java,0
src/main/java/org/apache/commons/configuration/builder/AutoSaveListener.java,0
src/main/java/org/apache/commons/configuration/builder/BasicBuilderParameters.java,0
src/main/java/org/apache/commons/configuration/builder/BasicBuilderProperties.java,0
src/main/java/org/apache/commons/configuration/builder/BasicConfigurationBuilder.java,0
src/main/java/org/apache/commons/configuration/builder/BuilderConfigurationWrapperFactory.java,0
src/main/java/org/apache/commons/configuration/builder/BuilderParameters.java,0
src/main/java/org/apache/commons/configuration/builder/ConfigurationBuilder.java,0
src/main/java/org/apache/commons/configuration/builder/ConfigurationBuilderEvent.java,0
src/main/java/org/apache/commons/configuration/builder/ConfigurationBuilderResultCreatedEvent.java,0
src/main/java/org/apache/commons/configuration/builder/CopyObjectDefaultHandler.java,0
src/main/java/org/apache/commons/configuration/builder/DatabaseBuilderParametersImpl.java,0
src/main/java/org/apache/commons/configuration/builder/DatabaseBuilderProperties.java,0
src/main/java/org/apache/commons/configuration/builder/DefaultParametersHandler.java,0
src/main/java/org/apache/commons/configuration/builder/DefaultParametersManager.java,0
src/main/java/org/apache/commons/configuration/builder/DefaultReloadingDetectorFactory.java,1
src/main/java/org/apache/commons/configuration/builder/EventListenerParameters.java,0
src/main/java/org/apache/commons/configuration/builder/EventListenerProvider.java,0
src/main/java/org/apache/commons/configuration/builder/FileBasedBuilderParametersImpl.java,0
src/main/java/org/apache/commons/configuration/builder/FileBasedBuilderProperties.java,0
src/main/java/org/apache/commons/configuration/builder/FileBasedConfigurationBuilder.java,0
src/main/java/org/apache/commons/configuration/builder/HierarchicalBuilderParametersImpl.java,0
src/main/java/org/apache/commons/configuration/builder/HierarchicalBuilderProperties.java,0
src/main/java/org/apache/commons/configuration/builder/JndiBuilderParametersImpl.java,0
src/main/java/org/apache/commons/configuration/builder/JndiBuilderProperties.java,0
src/main/java/org/apache/commons/configuration/builder/PropertiesBuilderParametersImpl.java,0
src/main/java/org/apache/commons/configuration/builder/PropertiesBuilderProperties.java,0
src/main/java/org/apache/commons/configuration/builder/ReloadingBuilderSupportListener.java,0
src/main/java/org/apache/commons/configuration/builder/ReloadingDetectorFactory.java,0
src/main/java/org/apache/commons/configuration/builder/ReloadingFileBasedConfigurationBuilder.java,0
src/main/java/org/apache/commons/configuration/builder/XMLBuilderParametersImpl.java,0
src/main/java/org/apache/commons/configuration/builder/XMLBuilderProperties.java,0
src/main/java/org/apache/commons/configuration/convert/AbstractListDelimiterHandler.java,0
src/main/java/org/apache/commons/configuration/convert/ConversionHandler.java,0
src/main/java/org/apache/commons/configuration/convert/DefaultConversionHandler.java,0
src/main/java/org/apache/commons/configuration/convert/DefaultListDelimiterHandler.java,0
src/main/java/org/apache/commons/configuration/convert/DisabledListDelimiterHandler.java,0
src/main/java/org/apache/commons/configuration/convert/LegacyListDelimiterHandler.java,0
src/main/java/org/apache/commons/configuration/convert/ListDelimiterHandler.java,0
src/main/java/org/apache/commons/configuration/convert/PropertyConverter.java,0
src/main/java/org/apache/commons/configuration/convert/ValueTransformer.java,0
src/main/java/org/apache/commons/configuration/event/BaseEventSource.java,0
src/main/java/org/apache/commons/configuration/event/ConfigurationErrorEvent.java,0
src/main/java/org/apache/commons/configuration/event/ConfigurationEvent.java,0
src/main/java/org/apache/commons/configuration/event/Event.java,0
src/main/java/org/apache/commons/configuration/event/EventListener.java,0
src/main/java/org/apache/commons/configuration/event/EventListenerList.java,0
src/main/java/org/apache/commons/configuration/event/EventListenerRegistrationData.java,0
src/main/java/org/apache/commons/configuration/event/EventSource.java,0
src/main/java/org/apache/commons/configuration/event/EventType.java,0
src/main/java/org/apache/commons/configuration/ex/ConfigurationException.java,0
src/main/java/org/apache/commons/configuration/ex/ConfigurationRuntimeException.java,0
src/main/java/org/apache/commons/configuration/ex/ConversionException.java,0
src/main/java/org/apache/commons/configuration/interpol/ConfigurationInterpolator.java,1
