relName,bug
deltaspike\core\impl\src\main\java\org\apache\deltaspike\core\impl\message\MessageBundleContext.java,0
deltaspike\core\impl\src\main\java\org\apache\deltaspike\core\impl\message\MessageBundleExtension.java,0
deltaspike\core\impl\src\main\java\org\apache\deltaspike\core\impl\message\MessageBundleInvocationHandler.java,1
deltaspike\core\impl\src\main\java\org\apache\deltaspike\core\impl\message\NamedMessageBundleInvocationHandler.java,0
deltaspike\core\impl\src\main\java\org\apache\deltaspike\core\impl\message\NamedTypedMessageBundle.java,0
deltaspike\core\impl\src\main\java\org\apache\deltaspike\core\impl\message\NamedTypedMessageBundleLiteral.java,0
deltaspike\core\impl\src\main\java\org\apache\deltaspike\core\impl\message\TypedMessageBundleProducer.java,0
deltaspike\modules\jsf\impl\src\main\java\org\apache\deltaspike\jsf\impl\token\DoubleSubmitAwarePhaseListener.java,0
deltaspike\modules\jsf\impl\src\main\java\org\apache\deltaspike\jsf\impl\token\PostRequestTokenManager.java,0
deltaspike\modules\jsf\impl\src\main\java\org\apache\deltaspike\jsf\impl\token\PostRequestTokenMarker.java,0
deltaspike\modules\jsf\impl\src\main\java\org\apache\deltaspike\jsf\impl\component\token\PostRequestTokenComponent.java,0
deltaspike\modules\jsf\impl\src\main\java\org\apache\deltaspike\jsf\impl\component\token\RequestTokenHtmlRenderer.java,0
deltaspike\modules\jsf\api\src\main\java\org\apache\deltaspike\jsf\api\config\JsfModuleConfig.java,0
deltaspike\core\api\src\main\java\org\apache\deltaspike\core\api\scope\ViewAccessScoped.java,0
deltaspike\modules\jsf\impl\src\main\java\org\apache\deltaspike\jsf\impl\injection\AbstractBeanStorage.java,0
deltaspike\core\api\src\main\java\org\apache\deltaspike\core\util\ProxyUtils.java,0
deltaspike\core\api\src\main\java\org\apache\deltaspike\core\util\context\AbstractContext.java,1
deltaspike\modules\jsf\api\src\main\java\org\apache\deltaspike\jsf\spi\scope\window\ClientWindow.java,0
deltaspike\modules\test-control\api\src\main\java\org\apache\deltaspike\testcontrol\api\junit\CdiTestRunner.java,0
deltaspike\core\api\src\main\java\org\apache\deltaspike\core\api\lifecycle\Destroyed.java,0
deltaspike\core\api\src\main\java\org\apache\deltaspike\core\api\lifecycle\Initialized.java,0
deltaspike\core\api\src\main\java\org\apache\deltaspike\core\api\literal\DestroyedLiteral.java,0
deltaspike\core\api\src\main\java\org\apache\deltaspike\core\api\literal\InitializedLiteral.java,0
deltaspike\modules\jsf\impl\src\main\java\org\apache\deltaspike\jsf\impl\component\window\DisableClientWindowHtmlRenderer.java,0
deltaspike\modules\data\impl\src\main\java\org\apache\deltaspike\data\impl\handler\QueryHandler.java,0
deltaspike\core\api\src\main\java\org\apache\deltaspike\core\api\resourceloader\ClasspathResourceProvider.java,0
deltaspike\core\api\src\main\java\org\apache\deltaspike\core\api\resourceloader\FileResourceProvider.java,0
deltaspike\modules\jsf\impl\src\main\java\org\apache\deltaspike\jsf\impl\util\ClientWindowHelper.java,1
deltaspike\modules\jsf\impl\src\main\java\org\apache\deltaspike\jsf\impl\listener\request\JsfRequestBroadcaster.java,0
deltaspike\modules\servlet\impl\src\main\java\org\apache\deltaspike\servlet\impl\event\EventBridgeContextListener.java,0
deltaspike\modules\servlet\impl\src\main\java\org\apache\deltaspike\servlet\impl\event\EventBridgeFilter.java,0
deltaspike\modules\servlet\impl\src\main\java\org\apache\deltaspike\servlet\impl\event\EventBridgeSessionListener.java,0
deltaspike\modules\data\impl\src\main\java\org\apache\deltaspike\data\impl\meta\RepositoryComponentsFactory.java,1
deltaspike\modules\jsf\impl\src\main\java\org\apache\deltaspike\jsf\impl\resource\DeltaSpikeResource.java,0
deltaspike\modules\data\impl\src\main\java\org\apache\deltaspike\data\impl\builder\DelegateQueryBuilder.java,0
deltaspike\modules\data\impl\src\main\java\org\apache\deltaspike\data\impl\handler\CdiQueryInvocationContext.java,0
deltaspike\modules\data\impl\src\main\java\org\apache\deltaspike\data\impl\handler\EntityRepositoryHandler.java,0
deltaspike\modules\data\impl\src\main\java\org\apache\deltaspike\data\impl\handler\QueryRunner.java,0
deltaspike\modules\data\impl\src\main\java\org\apache\deltaspike\data\impl\meta\RepositoryMethod.java,0
deltaspike\modules\data\impl\src\main\java\org\apache\deltaspike\data\impl\meta\RequiresTransaction.java,0
deltaspike\modules\data\impl\src\main\java\org\apache\deltaspike\data\impl\util\ClassUtils.java,0
deltaspike\modules\jsf\impl\src\main\java\org\apache\deltaspike\jsf\impl\view\DeltaSpikeViewHandler.java,0
deltaspike\modules\jsf\impl\src\main\java\org\apache\deltaspike\jsf\impl\scope\viewaccess\ViewAccessScopedAwareNavigationHandler.java,1
deltaspike\modules\jsf\impl\src\main\java\org\apache\deltaspike\jsf\impl\injection\InjectionAwareApplicationWrapper.java,0
deltaspike\core\impl\src\main\java\org\apache\deltaspike\core\impl\resourceloader\ResourceLoaderExtension.java,0
deltaspike\modules\jsf\impl\src\main\java\org\apache\deltaspike\jsf\impl\component\window\WindowIdHtmlRenderer.java,1
deltaspike\core\api\src\main\java\org\apache\deltaspike\core\api\literal\InjectableResourceLiteral.java,0
deltaspike\core\api\src\main\java\org\apache\deltaspike\core\api\resourceloader\AbstractResourceProvider.java,1
deltaspike\core\api\src\main\java\org\apache\deltaspike\core\api\resourceloader\InjectableResource.java,0
deltaspike\core\api\src\main\java\org\apache\deltaspike\core\api\resourceloader\InjectableResourceProvider.java,0
deltaspike\core\impl\src\main\java\org\apache\deltaspike\core\impl\resourceloader\InjectableResourceProducer.java,0
deltaspike\modules\jsf\impl\src\main\java\org\apache\deltaspike\jsf\impl\listener\request\JsfClientWindowAwareLifecycleWrapper.java,0
deltaspike\core\impl\src\main\java\org\apache\deltaspike\core\impl\scope\window\InjectableWindowContext.java,0
deltaspike\modules\servlet\impl\src\main\java\org\apache\deltaspike\servlet\impl\produce\RequestResponseHolder.java,0
deltaspike\modules\data\impl\src\main\java\org\apache\deltaspike\data\impl\RepositoryExtension.java,1
deltaspike\modules\data\impl\src\main\java\org\apache\deltaspike\data\impl\meta\RepositoryComponent.java,1
deltaspike\core\impl\src\main\java\org\apache\deltaspike\core\impl\scope\DeltaSpikeContextExtension.java,0
deltaspike\core\impl\src\main\java\org\apache\deltaspike\core\impl\scope\viewaccess\ViewAccessBeanAccessHistory.java,0
deltaspike\core\impl\src\main\java\org\apache\deltaspike\core\impl\scope\viewaccess\ViewAccessBeanHolder.java,0
deltaspike\core\impl\src\main\java\org\apache\deltaspike\core\impl\scope\viewaccess\ViewAccessViewHistory.java,0
deltaspike\cdictrl\impl-weld\src\main\java\org\apache\deltaspike\cdise\weld\ContextController.java,0
deltaspike\cdictrl\tck\src\main\java\org\apache\deltaspike\cdise\tck\ContainerCtrlTckTest.java,1
deltaspike\cdictrl\tck\src\main\java\org\apache\deltaspike\cdise\tck\beans\Car.java,0
deltaspike\cdictrl\tck\src\main\java\org\apache\deltaspike\cdise\tck\beans\CarRepair.java,0
deltaspike\cdictrl\tck\src\main\java\org\apache\deltaspike\cdise\tck\beans\TestUser.java,0
deltaspike\modules\jpa\impl\src\main\java\org\apache\deltaspike\jpa\impl\entitymanager\DefaultEntityManagerHolder.java,0
deltaspike\modules\jpa\impl\src\main\java\org\apache\deltaspike\jpa\impl\transaction\ResourceLocalTransactionStrategy.java,0
