relName,AvgWMC,CCMax,CDE,CIE,NTM,SDMC,WMC,AvgSLOC,NA,NAIMP,NCM,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,loc,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,PII,SIX,SP,SPA,SPD,CBO,DAC,DACquote,ICP,IHICP,NIHICP,bug,bugDensity,type
deltaspike/cdictrl/api/src/main/java/org/apache/deltaspike/cdise/api/CdiContainer.java,0.0,0,3.12192809488736,2.94770277922009,5,0.0,0,1.0,0,0,0,5,5,5,5,0,5,1,8,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0,NON
deltaspike/cdictrl/api/src/main/java/org/apache/deltaspike/cdise/api/CdiContainerLoader.java,2.3333333333333304,4,2.5,4.584153298330549,1,1.24721912892465,7,13.333333333333302,1,1,2,1,3,3,3,2,1,0,44,24,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0,NON
deltaspike/cdictrl/api/src/main/java/org/apache/deltaspike/cdise/api/ContextControl.java,0.0,0,2.9139770731827497,2.72192809488736,4,0.0,0,1.0,0,0,0,4,4,4,4,0,4,2,7,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
deltaspike/cdictrl/impl-openejb/src/main/java/org/apache/deltaspike/cdise/openejb/OpenEjbContainerControl.java,2.4,4,4.933322169263469,4.72451103955498,2,1.35646599662505,12,12.6,6,6,0,5,5,5,5,0,5,3,90,44,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,1,5,5,0,0,0,0,0.0,NON
deltaspike/cdictrl/impl-owb/src/main/java/org/apache/deltaspike/cdise/owb/MockHttpSession.java,1.25,5,4.48935608683685,4.42189651590926,18,0.887411967464942,25,4.35,1,1,0,20,20,20,20,0,20,11,93,43,0,0,0,0,0,0,20,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0.0,NON
deltaspike/cdictrl/impl-owb/src/main/java/org/apache/deltaspike/cdise/owb/MockServletContext.java,1.0,1,4.95464027450276,5.0369652123757005,28,0.0,28,3.85714285714286,2,2,2,26,28,28,28,1,27,19,114,55,0,0,0,0,0,0,28,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,2,0,0,0,0,0.0,NON
deltaspike/cdictrl/impl-owb/src/main/java/org/apache/deltaspike/cdise/owb/OpenWebBeansContainerControl.java,2.4,4,4.19969873517385,4.772204119780152,1,1.0198039027185601,12,12.0,5,5,0,5,5,5,5,0,5,1,73,38,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,3,4,4,6,0,6,0,0.0,NON
deltaspike/cdictrl/impl-owb/src/main/java/org/apache/deltaspike/cdise/owb/OpenWebBeansContextControl.java,1.9375,5,4.45859120586717,4.89852995771669,7,1.2484365222148899,31,9.5,0,0,1,15,16,16,16,11,5,3,157,88,0,0,0,0,0,0,16,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,6,0,6,0,0.0,NON
deltaspike/cdictrl/impl-owb/src/main/java/org/apache/deltaspike/cdise/owb/OwbHelper.java,1.2,2,2.41938194564637,3.784941827437641,4,0.4,6,5.4,0,0,4,1,5,5,5,1,4,1,30,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,4,0,4,0,0.0,NON
deltaspike/cdictrl/tck/src/main/java/org/apache/deltaspike/cdise/tck/ContainerCtrlTckTest.java,1.25,2,2.28103611255342,4.79539239472277,3,0.43301270189221897,5,21.25,0,0,0,4,4,4,4,0,4,1,92,70,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,6,0,0,26,0,26,1,0.010869565217391304,NON
