relName,AvgWMC,CCMax,CDE,CIE,NTM,SDMC,WMC,AvgSLOC,NA,NAIMP,NCM,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,loc,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,PII,SIX,SP,SPA,SPD,CBO,DAC,DACquote,ICP,IHICP,NIHICP,bug,bugDensity,type
gora-core/src/main/java/org/apache/gora/GoraVersionAnnotation.java,0.0,0,2.50738010242364,2.2924812503605803,6,0.0,0,1.0,0,0,0,6,6,6,6,0,6,0,8,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
gora-accumulo/src/main/java/org/apache/gora/accumulo/encoders/BinaryEncoder.java,1.0,1,4.0314605438474205,4.96120192739036,23,0.0,23,5.0,0,0,0,23,23,23,23,0,23,32,140,81,0,1,0,10,0,10,23,0,0,0,1,1,0,0.0,0.0,5,0,5,2,0,0,18,0,18,0,0.0,NON
gora-accumulo/src/main/java/org/apache/gora/accumulo/encoders/Encoder.java,0.0,0,4.2503344874282005,4.20386843577241,23,0.0,0,1.0,0,0,0,23,23,23,23,0,23,32,25,24,0,0,0,0,0,0,23,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
gora-accumulo/src/main/java/org/apache/gora/accumulo/encoders/HexEncoder.java,1.28571428571429,3,4.43597567974924,4.97755282590847,22,0.589015089373952,36,4.25,1,1,0,28,28,28,28,5,23,38,145,93,0,0,0,0,0,0,28,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,6,0,6,0,0.0,NON
gora-accumulo/src/main/java/org/apache/gora/accumulo/encoders/SignedBinaryEncoder.java,1.4,2,3.64697517408996,3.75488664508302,6,0.489897948556636,14,5.9,0,0,0,10,10,23,10,0,10,15,71,46,1,0,1,10,10,0,0,13,10,1,0,0,1,0.2782608695652169,0.4347826086956521,0,0,0,0,0,0,25,25,0,0,0.0,NON
gora-accumulo/src/main/java/org/apache/gora/accumulo/encoders/Utils.java,3.0,4,3.3787834934861802,4.1603908753556205,1,1.22474487139159,12,12.0,0,0,4,0,4,4,4,2,2,7,50,40,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
gora-accumulo/src/main/java/org/apache/gora/accumulo/query/AccumuloQuery.java,1.0,1,2.6031579868726,2.23592635062903,2,0.0,2,3.0,11,0,0,2,2,35,2,0,2,1,8,5,1,0,1,0,0,0,2,33,0,1,0,0,1,0.111111111111111,0.0,0,0,0,1,0,0,4,4,0,0,0.0,NON
gora-accumulo/src/main/java/org/apache/gora/accumulo/query/AccumuloResult.java,1.2,2,3.99199848441298,4.73166151210176,4,0.4,6,4.2,7,1,0,5,5,18,5,1,4,3,27,18,1,0,1,2,2,0,3,13,2,1,0,0,1,0.16944444444444398,0.111111111111111,0,0,0,3,1,1,8,5,3,0,0.0,NON
gora-accumulo/src/main/java/org/apache/gora/accumulo/store/AccumuloMapping.java,0.0,0,3.12581458369391,0.0,0,0.0,0,0.0,5,5,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,5,2,0,0,0,0,0.0,NON
gora-accumulo/src/main/java/org/apache/gora/accumulo/store/AccumuloStore.java,5.2972972972973,15,6.031832523980781,7.696969476296049,6,4.440993709501349,196,20.0,24,13,7,30,37,58,37,12,25,82,771,589,1,0,1,0,0,0,37,21,0,1,0,0,1,0.16228070175438594,0.0,3,3,0,15,12,6,79,16,63,0,0.0,NON
gora-accumulo/src/main/java/org/apache/gora/accumulo/util/FixedByteArrayOutputStream.java,1.0,1,3.25,3.1216535224393303,3,0.0,3,3.3333333333333304,2,2,0,3,3,3,3,0,3,5,15,10,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
gora-core/src/main/java/org/apache/gora/avro/mapreduce/FsInput.java,1.0,1,4.0194705707972505,4.12332400909692,6,0.0,6,3.1666666666666696,2,2,0,6,6,6,6,0,6,6,23,16,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0.0,NON
gora-core/src/main/java/org/apache/gora/avro/query/AvroQuery.java,1.0,1,2.6031579868726,2.23592635062903,2,0.0,2,3.0,11,0,0,2,2,35,2,0,2,1,8,5,1,0,1,0,0,0,2,33,0,1,0,0,1,0.111111111111111,0.0,0,0,0,1,0,0,4,4,0,0,0.0,NON
gora-core/src/main/java/org/apache/gora/avro/query/AvroResult.java,1.5,3,3.87989382352067,4.10701770959536,3,0.8660254037844392,6,5.25,8,2,0,4,4,18,4,0,4,6,27,16,1,0,1,1,1,0,3,14,1,1,0,0,1,0.14722222222222198,0.0555555555555556,1,1,0,2,2,2,3,3,0,0,0.0,NON
gora-core/src/main/java/org/apache/gora/avro/query/DataFileAvroResult.java,2.0,3,3.95691976156392,4.2372030215412,1,0.6324555320336761,10,7.4,10,4,0,5,5,18,5,0,5,9,46,30,1,0,1,2,2,0,3,13,2,1,0,0,1,0.16944444444444398,0.111111111111111,0,0,0,2,2,2,3,3,0,0,0.0,NON
gora-core/src/main/java/org/apache/gora/avro/store/AvroStore.java,1.5925925925925901,3,5.4111863267832,5.90729880533835,16,0.7821745215534399,43,5.074074074074071,24,7,0,27,27,64,27,6,21,21,165,95,2,1,2,10,6,4,22,37,5,2,1,1,1,0.318909592822636,0.15625,9,7,2,8,7,7,34,19,15,0,0.0,NON
gora-core/src/main/java/org/apache/gora/avro/store/DataFileAvroStore.java,1.8,3,4.4950248388828,4.96933274858763,4,0.748331477354788,18,6.7,26,2,0,10,10,70,10,5,5,12,77,45,3,0,3,5,5,0,6,60,4,3,0,0,1,0.40178571428571397,0.17142857142857096,6,6,0,6,2,2,25,9,16,0,0.0,NON
gora-cassandra/src/main/java/org/apache/gora/cassandra/query/CassandraColumn.java,1.09090909090909,4,4.784183719779191,5.024325954763442,10,0.995859195463938,12,4.0,7,7,0,11,11,11,11,2,9,7,53,37,0,1,0,4,0,4,11,0,0,0,2,2,0,0.0,0.0,0,0,0,2,3,3,5,0,5,0,0.0,NON
gora-cassandra/src/main/java/org/apache/gora/cassandra/query/CassandraQuery.java,1.14285714285714,2,3.82705978176771,4.20860650748882,6,0.349927106111883,8,3.71428571428571,13,2,0,7,7,40,7,0,7,4,30,23,1,0,1,0,0,0,7,33,0,1,0,0,1,0.145833333333333,0.0,0,0,0,1,1,1,4,4,0,0,0.0,NON
gora-cassandra/src/main/java/org/apache/gora/cassandra/query/CassandraResult.java,2.0,5,4.89640408755701,6.11057937051342,5,1.33333333333333,18,7.8888888888888875,10,4,0,9,9,22,9,4,5,7,81,60,1,0,1,2,2,0,7,13,2,1,0,0,1,0.19027777777777802,0.0909090909090909,0,0,0,7,3,3,17,3,14,0,0.0,NON
gora-cassandra/src/main/java/org/apache/gora/cassandra/query/CassandraResultSet.java,1.5,2,3.16823289333881,3.4936606896881903,1,0.5,3,5.5,2,2,0,2,2,2,2,0,2,3,15,11,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,1,1,1,0,0,0,0,0.0,NON
gora-cassandra/src/main/java/org/apache/gora/cassandra/query/CassandraRow.java,1.6666666666666698,3,3.25,3.6069367321753196,2,0.942809041582063,5,4.0,2,2,0,3,3,3,3,0,3,2,16,13,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,1,1,1,1,0,1,0,0.0,NON
gora-cassandra/src/main/java/org/apache/gora/cassandra/query/CassandraSubColumn.java,2.4,6,4.18788919491935,5.02359600867908,2,1.8547236990991398,12,9.4,9,2,0,5,5,14,5,2,3,6,51,39,1,0,1,2,2,0,3,9,2,1,0,0,1,0.185606060606061,0.14285714285714302,0,0,0,2,2,2,17,14,3,0,0.0,NON
gora-cassandra/src/main/java/org/apache/gora/cassandra/query/CassandraSuperColumn.java,3.71428571428571,18,4.3325857335879805,6.1568085655398885,5,5.8728013688841285,26,17.428571428571402,9,2,0,7,7,16,7,4,3,12,126,96,1,0,1,2,2,0,5,9,2,1,0,0,1,0.19949494949495009,0.125,0,0,0,4,2,2,28,22,6,0,0.0,NON
gora-cassandra/src/main/java/org/apache/gora/cassandra/serializers/AvroSerializerUtil.java,3.5,4,4.2608281712244604,5.246408487249701,0,0.5,7,19.0,5,5,2,0,2,2,2,0,2,4,51,37,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,5,2,0,0,0,0,0.0,NON
gora-cassandra/src/main/java/org/apache/gora/cassandra/serializers/CharSequenceSerializer.java,1.5,2,3.59446563696145,3.76718346789146,2,0.5,6,4.5,1,1,1,3,4,4,4,0,4,2,24,14,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,0,1,1,0,0,0,0,0.0,NON
gora-cassandra/src/main/java/org/apache/gora/cassandra/serializers/GoraSerializerTypeInferer.java,9.66666666666667,18,3.6262236837900197,4.89341100918925,0,4.81894409826699,58,27.1666666666667,1,1,6,0,6,6,6,0,6,8,172,136,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,6,1,1,25,0,25,0,0.0,NON
gora-cassandra/src/main/java/org/apache/gora/cassandra/serializers/ListSerializer.java,2.3333333333333304,6,4.58560699830549,5.179256293833831,3,1.3123346456686398,28,10.1666666666667,8,8,3,9,12,12,12,2,10,13,136,100,1,0,1,0,0,0,12,0,0,1,0,0,1,0.153846153846154,0.0,0,0,0,2,7,6,28,0,28,0,0.0,NON
gora-cassandra/src/main/java/org/apache/gora/cassandra/serializers/MapSerializer.java,2.5833333333333304,7,4.5732628833281,5.30378921994617,3,1.6051133570215201,31,12.583333333333302,8,8,3,9,12,12,12,2,10,13,164,127,1,0,1,0,0,0,12,0,0,1,0,0,1,0.153846153846154,0.0,0,0,0,3,7,6,37,0,37,0,0.0,NON
gora-cassandra/src/main/java/org/apache/gora/cassandra/serializers/SpecificFixedSerializer.java,2.3333333333333304,6,4.00720545217526,4.46906444426788,3,1.7950549357115,14,9.33333333333333,4,4,2,4,6,6,6,0,6,7,65,44,1,0,1,0,0,0,6,0,0,1,0,0,1,0.14285714285714302,0.0,0,0,0,0,4,4,0,0,0,0,0.0,NON
gora-cassandra/src/main/java/org/apache/gora/cassandra/serializers/TypeUtils.java,5.0,12,4.08206738639996,5.20259412401257,2,4.0,55,14.727272727272696,1,1,11,0,11,11,11,0,11,16,165,127,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0.0,NON
gora-cassandra/src/main/java/org/apache/gora/cassandra/store/CassandraClient.java,2.7241379310344795,8,5.23479799930872,6.856781268454831,14,2.2878472297101204,79,11.551724137931002,9,9,0,29,29,29,29,3,26,53,346,261,0,0,0,0,0,0,29,0,0,0,0,0,0,0.0,0.0,0,0,0,9,9,8,93,0,93,0,0.0,NON
gora-cassandra/src/main/java/org/apache/gora/cassandra/store/CassandraMapping.java,3.23076923076923,29,4.4453888910059804,5.79845724827527,11,7.443674094401809,42,12.5384615384615,25,25,0,13,13,13,13,0,13,8,192,145,0,0,0,0,0,0,13,0,0,0,0,0,0,0.0,0.0,0,0,0,0,24,4,0,0,0,0,0.0,NON
gora-cassandra/src/main/java/org/apache/gora/cassandra/store/CassandraMappingManager.java,4.5,11,4.24852932712858,5.45604031359715,1,3.90512483795333,18,21.25,11,11,1,3,4,4,4,1,3,2,99,73,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,1,11,4,3,0,3,0,0.0,NON
gora-cassandra/src/main/java/org/apache/gora/cassandra/store/CassandraStore.java,4.35,29,5.50347328693065,6.96183791660934,10,6.3188210925773225,87,17.6,24,13,0,20,20,41,20,5,15,30,383,281,1,0,1,0,0,0,20,21,0,1,0,0,1,0.158730158730159,0.0,3,3,0,19,12,6,174,8,166,0,0.0,NON
gora-cassandra/src/main/java/org/apache/gora/cassandra/store/HectorUtils.java,1.23076923076923,2,3.9143207431223694,4.67186719139929,10,0.421325044234743,16,4.15384615384615,0,0,13,0,13,13,13,0,13,63,56,39,0,0,0,0,0,0,13,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
gora-compiler/src/main/java/org/apache/gora/compiler/GoraCompiler.java,2.55555555555556,6,4.5999571917237505,5.975403460838421,7,1.6405358955814902,46,10.1111111111111,5,5,17,1,18,18,18,6,12,27,195,116,1,0,1,0,0,0,18,0,0,1,0,0,1,0.157894736842105,0.0,0,0,0,0,4,3,0,0,0,0,0.0,NON
gora-compiler-cli/src/main/java/org/apache/gora/compiler/cli/GoraCompilerCLI.java,4.0,7,3.12192809488736,4.1927326961517695,1,3.0,8,19.0,1,1,2,0,2,2,2,1,1,2,41,33,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,3,0,3,0,0.0,NON
gora-compiler/src/main/java/org/apache/gora/compiler/utils/LicenseHeaders.java,1.6,3,3.68561124090263,4.35553790160424,3,0.8,8,5.0,13,13,0,5,5,5,5,0,5,3,183,32,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,0,13,3,0,0,0,0,0.0,NON
gora-couchdb/src/main/java/org/apache/gora/couchdb/query/CouchDBQuery.java,1.0,1,2.9852281360342503,2.6416041678685898,1,0.0,1,4.0,12,1,0,1,1,34,1,0,1,1,7,5,1,0,1,0,0,0,1,33,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,2,1,1,2,2,0,0,0.0,NON
gora-couchdb/src/main/java/org/apache/gora/couchdb/query/CouchDBResult.java,1.5,2,4.11471801682134,4.06362741327645,2,0.5,6,5.75,9,3,0,4,4,18,4,1,3,3,30,20,1,0,1,1,1,0,3,14,1,1,0,0,1,0.14722222222222198,0.0555555555555556,0,0,0,3,2,2,6,3,3,0,0.0,NON
gora-couchdb/src/main/java/org/apache/gora/couchdb/store/CouchDBMapping.java,1.0,1,2.8453509366224403,1.75,2,0.0,2,3.0,2,2,0,2,2,2,2,0,2,1,10,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,2,0,0,0,0,0.0,NON
gora-couchdb/src/main/java/org/apache/gora/couchdb/store/CouchDBMappingBuilder.java,2.3333333333333304,4,4.23174618169739,5.45314261349229,1,1.24721912892465,7,11.0,8,8,0,3,3,3,3,1,2,3,43,33,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,3,8,4,5,0,5,0,0.0,NON
gora-couchdb/src/main/java/org/apache/gora/couchdb/store/CouchDBParameters.java,1.0,1,3.03963304389463,3.73774516545652,4,0.0,4,3.75,4,4,1,3,4,4,4,1,3,3,21,16,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,4,1,0,0,0,0,0.0,NON
gora-couchdb/src/main/java/org/apache/gora/couchdb/store/CouchDBStore.java,2.56666666666667,12,5.21643688989963,6.746422899516751,9,2.2313423961572703,77,11.933333333333302,17,6,0,30,30,50,30,14,16,54,380,265,1,0,1,1,1,0,29,20,1,1,0,0,1,0.17698412698412694,0.02,3,3,0,17,6,6,72,16,56,0,0.0,NON
gora-couchdb/src/main/java/org/apache/gora/couchdb/util/CouchDBObjectMapperFactory.java,1.33333333333333,2,3.09306920777189,3.79708322666966,2,0.471404520791032,4,5.33333333333333,2,2,0,3,3,3,3,1,2,2,19,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0.0,NON
gora-dynamodb/src/main/java/org/apache/gora/dynamodb/compiler/GoraDynamoDBCompiler.java,2.7333333333333303,8,4.92988056982784,6.157078627006968,5,1.8427033281446998,41,15.6,4,4,4,11,15,15,15,12,3,32,241,189,0,0,0,0,0,0,15,0,0,0,0,0,0,0.0,0.0,0,0,0,4,4,4,19,0,19,0,0.0,NON
