Dataset,Indicator,shiftA,shiftB,shiftC,other,OOM
ECLIPSE-2007,Ranked1,0.0,0.0,1.0,0.0,0.0
Metrics-Repo-2010,Ranked1,0.10526315789473684,0.14035087719298245,0.3508771929824561,0.12280701754385964,0.2807017543859649
JIRA-HA-2019,Ranked1,0.10256410256410256,0.15384615384615385,0.3076923076923077,0.10256410256410256,0.3333333333333333
JIRA-RA-2019,Ranked1,0.11904761904761904,0.21428571428571427,0.3333333333333333,0.19047619047619047,0.14285714285714285
MA-SZZ-2020,Ranked1,0.07804878048780488,0.16585365853658537,0.47804878048780486,0.08292682926829269,0.1951219512195122
IND-JLMIV+R-2020,Ranked1,0.09615384615384616,0.16346153846153846,0.3557692307692308,0.15384615384615385,0.23076923076923078
ECLIPSE-2007,Ranked2,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
Metrics-Repo-2010,Ranked2,0.19298245614035087,0.19298245614035087,0.07017543859649122,0.22807017543859648,0.3157894736842105
JIRA-HA-2019,Ranked2,0.10256410256410256,0.3076923076923077,0.20512820512820512,0.2564102564102564,0.1282051282051282
JIRA-RA-2019,Ranked2,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.23809523809523808,0.19047619047619047
MA-SZZ-2020,Ranked2,0.16097560975609757,0.35121951219512193,0.16097560975609757,0.15121951219512195,0.17560975609756097
IND-JLMIV+R-2020,Ranked2,0.16346153846153846,0.2403846153846154,0.15384615384615385,0.25,0.19230769230769232
ECLIPSE-2007,Ranked3,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
Metrics-Repo-2010,Ranked3,0.12280701754385964,0.17543859649122806,0.15789473684210525,0.21052631578947367,0.3333333333333333
JIRA-HA-2019,Ranked3,0.1282051282051282,0.10256410256410256,0.02564102564102564,0.38461538461538464,0.358974358974359
JIRA-RA-2019,Ranked3,0.16666666666666666,0.09523809523809523,0.07142857142857142,0.38095238095238093,0.2857142857142857
MA-SZZ-2020,Ranked3,0.32195121951219513,0.14146341463414633,0.08292682926829269,0.3121951219512195,0.14146341463414633
IND-JLMIV+R-2020,Ranked3,0.19230769230769232,0.19230769230769232,0.11538461538461539,0.28846153846153844,0.21153846153846154
ECLIPSE-2007,Top1_overlap,0.0,1.0,,,
Metrics-Repo-2010,Top1_overlap,0.6491228070175439,0.3508771929824561,,,
JIRA-HA-2019,Top1_overlap,0.6923076923076923,0.3076923076923077,,,
JIRA-RA-2019,Top1_overlap,0.6666666666666666,0.3333333333333333,,,
MA-SZZ-2020,Top1_overlap,0.5219512195121951,0.47804878048780486,,,
IND-JLMIV+R-2020,Top1_overlap,0.6442307692307693,0.3557692307692308,,,
ECLIPSE-2007,Top3_overlap,0.0,0.3333333333333333,0.0,0.6666666666666666,
Metrics-Repo-2010,Top3_overlap,0.43859649122807015,0.5087719298245614,0.0,0.05263157894736842,
JIRA-HA-2019,Top3_overlap,0.48717948717948717,0.46153846153846156,0.0,0.05128205128205128,
JIRA-RA-2019,Top3_overlap,0.4523809523809524,0.38095238095238093,0.0,0.16666666666666666,
MA-SZZ-2020,Top3_overlap,0.2731707317073171,0.44878048780487806,0.0,0.2780487804878049,
IND-JLMIV+R-2020,Top3_overlap,0.4423076923076923,0.375,0.0,0.18269230769230768,
