relName,AvgWMC,CCMax,CDE,CIE,NTM,SDMC,WMC,AvgSLOC,NA,NAIMP,NCM,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,loc,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,PII,SIX,SP,SPA,SPD,CBO,DAC,DACquote,ICP,IHICP,NIHICP,bug,bugDensity
lens-driver-jdbc/src/additional/java/ClassLoaderTestClass.java,0.0,0,1.0,0.0,0,0.0,0,0.0,1,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
lens-server/src/additional/java/ClassLoaderTestClass.java,0.0,0,1.0,0.0,0,0.0,0,0.0,1,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
lens-server/src/additional/java/ClassLoaderTestClass2.java,0.0,0,1.0,0.0,0,0.0,0,0.0,1,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
lens-server/src/additional/java/DatabaseJarSerde.java,1.0,1,2.8453509366224403,1.0,1,0.0,1,3.0,1,1,0,1,1,1,1,0,1,0,8,5,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,1,1,1,0,0,0,0,0.0
lens-driver-jdbc/src/additional/java/DatabaseJarSerde.java,1.0,1,2.8453509366224403,1.0,1,0.0,1,3.0,1,1,0,1,1,1,1,0,1,0,8,5,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,1,1,1,0,0,0,0,0.0
lens-regression/src/additional/java/SampleUdf.java,3.0,3,2.6416041678685898,3.6619328723735802,0,0.0,3,10.0,0,0,0,1,1,1,1,0,1,2,11,10,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0.0
lens-api/src/main/java/org/apache/lens/api/APIResult.java,1.75,5,4.292040864021041,4.19718940836546,6,1.39194109070751,14,6.125,4,3,8,0,8,14,8,1,7,11,65,36,1,0,1,0,0,0,8,6,0,1,0,0,1,0.148148148148148,0.0,0,0,0,1,3,3,0,0,0,0,0.0
lens-api/src/main/java/org/apache/lens/api/DateTime.java,0.0,0,2.58496250072116,0.0,0,0.0,0,0.0,2,1,0,0,0,6,0,0,0,0,5,2,1,0,1,0,0,0,0,6,0,1,0,0,1,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0.0
lens-api/src/main/java/org/apache/lens/api/LensConf.java,1.0,1,3.73484861365085,3.48198993425345,4,0.0,4,3.0,3,2,0,4,4,10,4,0,4,6,18,11,1,0,1,0,0,0,4,6,0,1,0,0,1,0.133333333333333,0.0,0,0,0,0,1,1,0,0,0,0,0.0
lens-api/src/main/java/org/apache/lens/api/LensSessionHandle.java,1.0,1,3.50325833477565,1.9502120649147496,1,0.0,1,3.0,3,2,1,0,1,5,1,0,1,1,13,5,1,0,1,0,0,0,1,4,0,1,0,0,1,0.0833333333333333,0.0,1,1,0,1,2,1,4,4,0,0,0.0
lens-api/src/main/java/org/apache/lens/api/Priority.java,1.0,1,2.8073549220576,0.0,2,0.0,2,0.0,5,5,0,2,2,2,2,0,2,1,7,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,5,1,0,0,0,0,0.0
lens-api/src/main/java/org/apache/lens/api/StringList.java,0.0,0,2.58496250072116,0.0,0,0.0,0,0.0,1,1,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0.0
lens-api/src/main/java/org/apache/lens/api/SupportedOperations.java,1.5,2,3.4058222502856896,3.38158048830916,1,0.5,3,4.0,2,2,0,2,2,2,2,0,2,1,14,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,2,0,0,0,0,0.0
lens-api/src/main/java/org/apache/lens/api/ToXMLString.java,2.75,4,3.9387218755408697,5.02118530514652,1,1.08972473588517,11,11.5,1,1,3,1,4,4,4,0,4,7,50,31,0,1,0,0,0,0,4,0,0,0,1,1,0,0.0,0.0,1,0,1,1,1,1,2,0,2,0,0.0
lens-api/src/main/java/org/apache/lens/api/ToYAMLString.java,2.0,6,5.00090386029457,5.78542100999537,5,1.5634719199411398,18,7.55555555555556,1,1,1,8,9,9,9,3,6,13,77,53,0,2,0,1,0,1,9,0,0,0,9,17,0,0.0,0.0,0,0,0,3,1,1,7,0,7,0,0.0
lens-api/src/main/java/org/apache/lens/api/UUIDAdapter.java,2.5,3,2.9852281360342503,3.13071798792737,0,0.5,5,8.0,0,0,0,2,2,2,2,0,2,3,20,11,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,0,0,0,0,0,0,0,0.0
lens-api/src/main/java/org/apache/lens/api/error/ErrorCollection.java,0.0,0,2.8073549220576,2.58496250072116,2,0.0,0,1.0,0,0,0,2,2,2,2,0,2,1,4,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0
lens-api/src/main/java/org/apache/lens/api/error/ErrorCollectionFactory.java,3.0,3,3.07817586508658,5.418812214316652,0,0.0,3,21.0,7,7,0,1,1,1,1,0,1,0,30,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,4,7,1,9,0,9,0,0.0
lens-api/src/main/java/org/apache/lens/api/error/ErrorMap.java,2.0,3,3.79508858639773,4.75591376119175,2,1.0,8,8.25,1,1,0,4,4,4,4,1,3,2,38,23,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,2,1,1,1,0,1,0,0.0
lens-api/src/main/java/org/apache/lens/api/error/InvalidStateTransitionException.java,1.0,1,2.46967048737186,2.25656476213095,3,0.0,3,3.0,0,0,0,3,3,3,3,0,3,4,11,7,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,0,0,0,0,0,0,0,0.0
