relName,AvgWMC,CCMax,CDE,CIE,NTM,SDMC,WMC,AvgSLOC,NA,NAIMP,NCM,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,loc,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,PII,SIX,SP,SPA,SPD,CBO,DAC,DACquote,ICP,IHICP,NIHICP,bug,bugDensity,type
src/java/org/apache/commons/lang/AnnotationUtils.java,5.4,10,5.3343656632463885,5.40870322052166,1,2.83548937575157,54,17.2,1,1,9,1,10,10,10,5,5,23,211,143,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0,3,1,1,12,0,12,0,0.0,NON
src/java/org/apache/commons/lang/ArrayUtils.java,2.7210300429184504,10,4.9309208117277805,5.642546532410308,87,1.94877198351491,634,8.974248927038632,20,20,232,1,233,233,233,3,230,443,2115,1630,0,0,0,0,0,0,233,0,0,0,0,0,0,0.0,0.0,0,0,0,5,10,10,42,0,42,1,0.00047281323877068556,NON
src/java/org/apache/commons/lang/BitField.java,1.27777777777778,3,3.68120989583232,3.68981123964058,14,0.558326423395605,23,3.5,2,2,0,18,18,18,18,0,18,23,67,46,0,0,0,0,0,0,18,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
src/java/org/apache/commons/lang/BooleanUtils.java,3.15,16,4.24150657240357,5.02766083963809,14,2.83328431330144,126,8.875,0,0,39,1,40,40,40,0,40,73,357,235,0,0,0,0,0,0,40,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0.0,NON
src/java/org/apache/commons/lang/CharEncoding.java,3.0,3,2.7717822215998,2.41938194564637,0,0.0,3,10.0,6,6,1,0,1,1,1,0,1,2,18,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,6,1,0,0,0,0,0.0,NON
src/java/org/apache/commons/lang/CharRange.java,1.7857142857142905,5,4.63281239740894,4.0667760896745495,9,1.26370042949672,25,5.78571428571429,5,5,4,10,14,14,14,1,13,12,150,99,0,0,0,0,0,0,14,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,2,0,2,0,0.0,NON
src/java/org/apache/commons/lang/CharSequenceUtils.java,3.125,6,3.08836131487993,4.26335340023367,3,2.08791163606126,25,10.5,0,0,7,1,8,8,8,0,8,21,86,61,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
src/java/org/apache/commons/lang/CharSet.java,2.625,6,4.3933265981569996,4.4929506245234805,3,1.6535945694153702,21,8.625,8,8,1,7,8,8,8,2,6,5,91,68,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,1,7,3,12,0,12,0,0.0,NON
src/java/org/apache/commons/lang/CharSetUtils.java,3.125,4,2.75926763713962,4.5744272127537595,1,1.05326872164704,25,10.625,0,0,7,1,8,8,8,2,6,14,87,68,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,26,0,26,0,0.0,NON
src/java/org/apache/commons/lang/CharUtils.java,1.6521739130434798,4,3.9812164327233197,3.67730141390162,10,0.69836427844387,38,4.869565217391299,3,3,22,1,23,23,23,0,23,26,123,84,0,0,0,0,0,0,23,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,6,0,6,0,0.0,NON
src/java/org/apache/commons/lang/ClassUtils.java,3.1951219512195097,19,5.31948354414442,6.329434884538598,11,3.13298355577198,131,12.2926829268293,10,10,40,1,41,41,41,3,38,63,554,377,0,0,0,0,0,0,41,0,0,0,0,0,0,0.0,0.0,0,0,0,5,8,2,17,0,17,1,0.0018050541516245488,NON
src/java/org/apache/commons/lang/Conversion.java,6.47619047619048,23,4.29644141347871,4.5614614622218,3,6.12659345740275,272,22.357142857142897,0,0,42,0,42,42,42,0,42,161,941,619,0,0,0,0,0,0,42,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
src/java/org/apache/commons/lang/EnumUtils.java,1.84615384615385,3,3.37622155325943,4.9758168103050995,6,0.863459396947833,24,7.76923076923077,4,4,12,1,13,13,13,2,11,22,107,85,0,0,0,0,0,0,13,0,0,0,0,0,0,0.0,0.0,0,0,0,2,4,1,30,0,30,0,0.0,NON
src/java/org/apache/commons/lang/JavaVersion.java,2.28571428571429,10,4.0868974703477,3.69639647445844,6,3.1493439550069398,16,5.14285714285714,11,11,2,5,7,7,7,0,7,6,50,32,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,0,10,2,0,0,0,0,0.0,NON
src/java/org/apache/commons/lang/LocaleUtils.java,4.33333333333333,19,4.17375527273531,5.09742716980326,5,5.49747416749022,39,15.333333333333302,2,2,8,1,9,9,9,0,9,7,153,109,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,1,2,1,0,0,0,1,0.006535947712418301,NON
src/java/org/apache/commons/lang/NotImplementedException.java,1.0,1,2.8384027464482795,2.63120740848077,7,0.0,7,3.4285714285714306,2,2,0,7,7,7,7,0,7,11,28,20,1,0,1,0,0,0,7,0,0,1,0,0,1,0.145833333333333,0.0,0,0,0,0,1,1,0,0,0,0,0.0,NON
src/java/org/apache/commons/lang/ObjectUtils.java,2.26470588235294,8,4.53171724956821,5.8811677681714,14,1.73728699124969,77,6.73529411764706,1,1,33,1,34,34,34,0,34,48,241,173,0,0,0,0,0,0,34,0,0,0,0,0,0,0.0,0.0,0,0,0,6,1,1,30,0,30,0,0.0,NON
src/java/org/apache/commons/lang/RandomStringUtils.java,2.4166666666666696,16,3.3968291225119303,3.8692720988484495,9,4.11214326382511,29,8.66666666666667,1,1,11,1,12,12,12,0,12,30,107,69,0,0,0,0,0,0,12,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,1,0.009345794392523364,NON
src/java/org/apache/commons/lang/Range.java,1.9583333333333304,5,4.48729404416515,4.9274460583378605,9,1.05984144516474,47,6.79166666666667,6,6,4,20,24,24,24,1,23,24,183,119,0,0,0,0,0,0,24,0,0,0,0,0,0,0.0,0.0,0,0,0,1,4,3,0,0,0,0,0.0,NON
src/java/org/apache/commons/lang/SerializationException.java,1.0,1,2.59958123064607,2.25,4,0.0,4,3.0,1,1,0,4,4,4,4,0,4,4,15,10,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
src/java/org/apache/commons/lang/SerializationUtils.java,3.6666666666666696,7,4.87273830530645,4.68814731364803,2,2.42670329642684,22,14.166666666666698,0,0,5,1,6,6,6,0,6,15,123,77,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,12,0,12,0,0.0,NON
