relName,AvgWMC,CCMax,CDE,CIE,NTM,SDMC,WMC,AvgSLOC,NA,NAIMP,NCM,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,loc,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,PII,SIX,SP,SPA,SPD,CBO,DAC,DACquote,ICP,IHICP,NIHICP,bug,bugDensity
src/com/ecyrd/jspwiki/FileSystemProvider.java,2.7272727272727297,11,4.722877200577769,6.06706746547572,6,3.1069104528427403,30,15.3636363636364,4,4,0,11,11,11,11,1,10,15,204,124,0,1,0,1,0,1,11,0,0,0,1,1,0,0.0,0.0,4,0,4,7,4,2,14,0,14,0,0.0
src/com/ecyrd/jspwiki/FileUtil.java,2.0,2,3.25,5.0075557726685505,0,0.0,4,15.5,1,1,2,0,2,2,2,0,2,3,35,22,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0.0
src/com/ecyrd/jspwiki/NoRequiredPropertyException.java,1.0,1,2.23592635062903,1.9502120649147496,1,0.0,1,4.0,0,0,0,1,1,1,1,0,1,2,8,3,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0.0
src/com/ecyrd/jspwiki/PageTimeComparator.java,2.0,2,2.52164063634332,3.38256808327608,0,0.0,2,11.0,0,0,0,1,1,1,1,0,1,2,15,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,4,0,4,0,0.0
src/com/ecyrd/jspwiki/QueryItem.java,0.0,0,2.75,0.0,0,0.0,0,0.0,5,5,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0.0
src/com/ecyrd/jspwiki/RCSFileProvider.java,3.2,5,3.9752732343462402,5.92273665021029,0,1.16619037896906,16,27.4,13,9,0,5,5,14,5,0,5,11,150,104,1,0,1,1,1,0,4,9,1,1,0,0,1,0.166666666666667,0.0714285714285714,4,4,0,3,9,2,37,13,24,0,0.0
src/com/ecyrd/jspwiki/Release.java,0.0,0,3.0,0.0,0,0.0,0,0.0,7,7,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,4,1,0,0,0,0,0.0
src/com/ecyrd/jspwiki/SearchResult.java,0.0,0,2.0,1.5849625007211599,2,0.0,0,1.0,0,0,0,2,2,2,2,0,2,0,5,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
src/com/ecyrd/jspwiki/SearchResultComparator.java,2.0,2,2.52164063634332,3.33467914105159,0,0.0,2,9.0,0,0,0,1,1,1,1,0,1,2,13,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0
src/com/ecyrd/jspwiki/TranslatorReader.java,4.30434782608696,22,5.02865237196212,5.7620719450870395,4,4.38807457636179,99,20.956521739130398,15,15,3,20,23,23,23,16,7,32,500,317,1,0,1,0,0,0,23,0,0,1,0,0,1,0.159722222222222,0.0,0,0,0,1,8,7,5,0,5,0,0.0
src/com/ecyrd/jspwiki/WikiEngine.java,2.375,6,4.79124922638978,6.62506568265471,8,1.46664299223317,57,11.75,8,8,2,22,24,24,24,4,20,30,294,187,0,1,0,1,0,1,24,0,0,0,1,1,0,0.0,0.0,0,0,0,8,6,4,26,0,26,1,0.003401360544217687
src/com/ecyrd/jspwiki/WikiPage.java,1.0,1,3.86427020932308,4.0545388565808205,9,0.0,9,4.0,4,4,0,9,9,9,9,1,8,4,43,23,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,2,0,0,0,0,0.0
src/com/ecyrd/jspwiki/WikiPageProvider.java,0.0,0,3.75898090367922,3.6780262306743596,9,0.0,0,1.0,0,0,0,9,9,9,9,0,9,10,12,10,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.0
