relName,bug
deltaspike/core/impl/src/main/java/org/apache/deltaspike/core/impl/message/MessageBundleInvocationHandler.java,1
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/message/DefaultJsfMessage.java,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/message/JsfMessageBundleInvocationHandler.java,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/message/JsfMessageProducer.java,1
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/navigation/DeltaSpikeNavigationHandler.java,1
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/security/SecurityAwareViewHandler.java,0
deltaspike/cdictrl/api/src/main/java/org/apache/deltaspike/cdise/api/CdiContainerLoader.java,0
deltaspike/cdictrl/api/src/main/java/org/apache/deltaspike/cdise/api/ContextControl.java,0
deltaspike/cdictrl/impl-owb/src/main/java/org/apache/deltaspike/cdise/owb/MockHttpSession.java,0
deltaspike/cdictrl/impl-owb/src/main/java/org/apache/deltaspike/cdise/owb/MockServletContext.java,0
deltaspike/cdictrl/impl-owb/src/main/java/org/apache/deltaspike/cdise/owb/OpenWebBeansContextControl.java,0
deltaspike/cdictrl/impl-owb/src/main/java/org/apache/deltaspike/cdise/owb/OwbHelper.java,0
deltaspike/cdictrl/impl-weld/src/main/java/org/apache/deltaspike/cdise/weld/ContextController.java,0
deltaspike/cdictrl/impl-weld/src/main/java/org/apache/deltaspike/cdise/weld/WeldContextControl.java,0
deltaspike/cdictrl/tck/src/main/java/org/apache/deltaspike/cdise/tck/ContainerCtrlTckTest.java,1
deltaspike/cdictrl/tck/src/main/java/org/apache/deltaspike/cdise/tck/beans/Car.java,1
deltaspike/cdictrl/tck/src/main/java/org/apache/deltaspike/cdise/tck/beans/CarRepair.java,1
deltaspike/cdictrl/tck/src/main/java/org/apache/deltaspike/cdise/tck/beans/TestUser.java,0
deltaspike/core/api/src/main/java/org/apache/deltaspike/core/spi/AttributeAware.java,0
deltaspike/core/api/src/main/java/org/apache/deltaspike/core/spi/InterceptorStrategy.java,0
deltaspike/core/api/src/main/java/org/apache/deltaspike/core/util/Annotateds.java,0
deltaspike/core/api/src/main/java/org/apache/deltaspike/core/util/ArraysUtils.java,0
deltaspike/core/api/src/main/java/org/apache/deltaspike/core/util/BeanUtils.java,0
deltaspike/core/api/src/main/java/org/apache/deltaspike/core/util/ClassDeactivationUtils.java,0
deltaspike/core/api/src/main/java/org/apache/deltaspike/core/util/ClassUtils.java,0
deltaspike/core/api/src/main/java/org/apache/deltaspike/core/util/ExceptionUtils.java,0
deltaspike/core/api/src/main/java/org/apache/deltaspike/core/util/HierarchyDiscovery.java,0
deltaspike/core/api/src/main/java/org/apache/deltaspike/core/util/ParameterizedTypeImpl.java,0
deltaspike/core/api/src/main/java/org/apache/deltaspike/core/util/ProjectStageProducer.java,0
deltaspike/core/api/src/main/java/org/apache/deltaspike/core/util/PropertyFileUtils.java,1
deltaspike/core/api/src/main/java/org/apache/deltaspike/core/util/ReflectionUtils.java,0
deltaspike/core/api/src/main/java/org/apache/deltaspike/core/util/ServiceUtils.java,0
deltaspike/core/api/src/main/java/org/apache/deltaspike/core/util/StringUtils.java,0
deltaspike/core/api/src/main/java/org/apache/deltaspike/core/api/config/ConfigProperty.java,0
deltaspike/core/api/src/main/java/org/apache/deltaspike/core/api/config/ConfigResolver.java,0
deltaspike/core/api/src/main/java/org/apache/deltaspike/core/api/config/DeltaSpikeConfig.java,0
deltaspike/core/api/src/main/java/org/apache/deltaspike/core/api/config/PropertyFileConfig.java,0
deltaspike/core/api/src/main/java/org/apache/deltaspike/core/api/exclude/Exclude.java,0
deltaspike/core/api/src/main/java/org/apache/deltaspike/core/api/interpreter/BasePropertyExpressionInterpreter.java,0
deltaspike/core/api/src/main/java/org/apache/deltaspike/core/api/interpreter/ExpressionInterpreter.java,0
deltaspike/core/api/src/main/java/org/apache/deltaspike/core/api/interpreter/SimpleOperationEnum.java,0
deltaspike/core/api/src/main/java/org/apache/deltaspike/core/api/jmx/JmxBroadcaster.java,0
deltaspike/core/api/src/main/java/org/apache/deltaspike/core/api/jmx/JmxManaged.java,0
deltaspike/core/api/src/main/java/org/apache/deltaspike/core/api/jmx/MBean.java,0
deltaspike/core/api/src/main/java/org/apache/deltaspike/core/api/jmx/NotificationInfo.java,0
deltaspike/core/api/src/main/java/org/apache/deltaspike/core/api/literal/AlternativeLiteral.java,0
deltaspike/core/api/src/main/java/org/apache/deltaspike/core/api/literal/AnyLiteral.java,0
deltaspike/core/api/src/main/java/org/apache/deltaspike/core/api/literal/ApplicationScopedLiteral.java,0
deltaspike/core/api/src/main/java/org/apache/deltaspike/core/api/literal/ConversationScopedLiteral.java,0
