relName,bug
src\main\java\org\apache\tika\cli\TikaCLI.java,0
src\main\java\org\apache\tika\config\TikaConfig.java,0
src\main\java\org\apache\tika\exception\TikaException.java,0
src\main\java\org\apache\tika\gui\ParsingTransferHandler.java,0
src\main\java\org\apache\tika\gui\TikaGUI.java,0
src\main\java\org\apache\tika\metadata\CreativeCommons.java,0
src\main\java\org\apache\tika\metadata\DublinCore.java,0
src\main\java\org\apache\tika\metadata\HttpHeaders.java,0
src\main\java\org\apache\tika\metadata\Metadata.java,0
src\main\java\org\apache\tika\metadata\MSOffice.java,0
src\main\java\org\apache\tika\metadata\SpellCheckedMetadata.java,0
src\main\java\org\apache\tika\metadata\TikaMetadataKeys.java,0
src\main\java\org\apache\tika\metadata\TikaMimeKeys.java,0
src\main\java\org\apache\tika\mime\Clause.java,0
src\main\java\org\apache\tika\mime\HexCoDec.java,0
src\main\java\org\apache\tika\mime\Magic.java,0
src\main\java\org\apache\tika\mime\MagicClause.java,0
src\main\java\org\apache\tika\mime\MagicMatch.java,0
src\main\java\org\apache\tika\mime\MediaType.java,1
src\main\java\org\apache\tika\mime\MediaTypeRegistry.java,0
src\main\java\org\apache\tika\mime\MimeType.java,1
src\main\java\org\apache\tika\mime\MimeTypeException.java,0
src\main\java\org\apache\tika\mime\MimeTypes.java,2
src\main\java\org\apache\tika\mime\MimeTypesFactory.java,0
src\main\java\org\apache\tika\mime\MimeTypesReader.java,0
src\main\java\org\apache\tika\mime\Operator.java,0
src\main\java\org\apache\tika\mime\Patterns.java,0
src\main\java\org\apache\tika\parser\AutoDetectParser.java,0
src\main\java\org\apache\tika\parser\CompositeParser.java,0
src\main\java\org\apache\tika\parser\EmptyParser.java,0
src\main\java\org\apache\tika\parser\ErrorParser.java,0
src\main\java\org\apache\tika\parser\ExternalParser.java,0
src\main\java\org\apache\tika\parser\Parser.java,0
src\main\java\org\apache\tika\parser\ParserDecorator.java,0
src\main\java\org\apache\tika\parser\ParserPostProcessor.java,0
src\main\java\org\apache\tika\parser\ParsingReader.java,0
src\main\java\org\apache\tika\sax\BodyContentHandler.java,0
src\main\java\org\apache\tika\sax\ContentHandlerDecorator.java,0
src\main\java\org\apache\tika\sax\ElementMappingContentHandler.java,0
src\main\java\org\apache\tika\sax\TeeContentHandler.java,0
src\main\java\org\apache\tika\sax\TextContentHandler.java,0
src\main\java\org\apache\tika\sax\WriteOutContentHandler.java,0
src\main\java\org\apache\tika\sax\XHTMLContentHandler.java,5
src\main\java\org\apache\tika\sax\XHTMLToTextContentHandler.java,0
src\main\java\org\apache\tika\utils\ParseUtils.java,0
src\main\java\org\apache\tika\utils\RegexUtils.java,0
src\main\java\org\apache\tika\utils\RereadableInputStream.java,0
src\main\java\org\apache\tika\utils\StringUtil.java,0
src\main\java\org\apache\tika\utils\Utils.java,0
src\main\java\org\apache\tika\parser\asm\ClassParser.java,0
src\main\java\org\apache\tika\parser\asm\XHTMLClassVisitor.java,0
src\main\java\org\apache\tika\parser\audio\AudioParser.java,0
src\main\java\org\apache\tika\parser\audio\MidiParser.java,0
src\main\java\org\apache\tika\parser\html\HtmlParser.java,3
src\main\java\org\apache\tika\parser\html\XHTMLDowngradeHandler.java,1
src\main\java\org\apache\tika\parser\image\ImageParser.java,0
src\main\java\org\apache\tika\parser\microsoft\Cell.java,0
src\main\java\org\apache\tika\parser\microsoft\CellDecorator.java,0
src\main\java\org\apache\tika\parser\microsoft\ExcelExtractor.java,4
src\main\java\org\apache\tika\parser\microsoft\LinkedCell.java,0
src\main\java\org\apache\tika\parser\microsoft\NumberCell.java,1
src\main\java\org\apache\tika\parser\microsoft\OfficeParser.java,0
src\main\java\org\apache\tika\parser\microsoft\OutlookExtractor.java,0
src\main\java\org\apache\tika\parser\microsoft\TextCell.java,0
src\main\java\org\apache\tika\parser\mp3\Mp3Parser.java,0
src\main\java\org\apache\tika\parser\opendocument\NSNormalizerContentHandler.java,0
src\main\java\org\apache\tika\parser\opendocument\OpenOfficeContentParser.java,1
src\main\java\org\apache\tika\parser\opendocument\OpenOfficeMetaParser.java,1
src\main\java\org\apache\tika\parser\opendocument\OpenOfficeParser.java,0
src\main\java\org\apache\tika\parser\pdf\PDF2XHTML.java,1
src\main\java\org\apache\tika\parser\pdf\PDFParser.java,1
src\main\java\org\apache\tika\parser\pkg\Bzip2Parser.java,0
src\main\java\org\apache\tika\parser\pkg\GzipParser.java,0
src\main\java\org\apache\tika\parser\pkg\PackageParser.java,0
src\main\java\org\apache\tika\parser\pkg\TarParser.java,0
src\main\java\org\apache\tika\parser\pkg\ZipParser.java,0
src\main\java\org\apache\tika\parser\rtf\RTFParser.java,0
src\main\java\org\apache\tika\parser\txt\TXTParser.java,0
src\main\java\org\apache\tika\parser\xml\DcXMLParser.java,1
src\main\java\org\apache\tika\parser\xml\MetadataHandler.java,0
src\main\java\org\apache\tika\parser\xml\XMLParser.java,1
src\main\java\org\apache\tika\sax\xpath\AttributeMatcher.java,0
src\main\java\org\apache\tika\sax\xpath\ChildMatcher.java,0
src\main\java\org\apache\tika\sax\xpath\CompositeMatcher.java,0
src\main\java\org\apache\tika\sax\xpath\ElementMatcher.java,0
src\main\java\org\apache\tika\sax\xpath\Matcher.java,0
src\main\java\org\apache\tika\sax\xpath\MatchingContentHandler.java,1
src\main\java\org\apache\tika\sax\xpath\NamedAttributeMatcher.java,0
src\main\java\org\apache\tika\sax\xpath\NamedElementMatcher.java,0
src\main\java\org\apache\tika\sax\xpath\NodeMatcher.java,0
src\main\java\org\apache\tika\sax\xpath\SubtreeMatcher.java,0
src\main\java\org\apache\tika\sax\xpath\TextMatcher.java,0
src\main\java\org\apache\tika\sax\xpath\XPathParser.java,0
src\main\java\org\apache\tika\parser\pkg\bzip2\BZip2Constants.java,0
src\main\java\org\apache\tika\parser\pkg\bzip2\CBZip2InputStream.java,0
src\main\java\org\apache\tika\parser\pkg\bzip2\CRC.java,0
src\main\java\org\apache\tika\parser\pkg\tar\TarBuffer.java,0
src\main\java\org\apache\tika\parser\pkg\tar\TarConstants.java,0
src\main\java\org\apache\tika\parser\pkg\tar\TarEntry.java,0
src\main\java\org\apache\tika\parser\pkg\tar\TarInputStream.java,0
src\main\java\org\apache\tika\parser\pkg\tar\TarUtils.java,0
