relName,AvgWMC,CCMax,CDE,CIE,NTM,SDMC,WMC,AvgSLOC,NA,NAIMP,NCM,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,loc,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,PII,SIX,SP,SPA,SPD,CBO,DAC,DACquote,ICP,IHICP,NIHICP,bug,bugDensity
core\src\main\java\org\apache\calcite\DataContext.java,0.0,0,5.1273749667326785,3.3219280948873595,4,0.0,0,1.0,1,1,0,4,4,4,4,0,4,1,28,15,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,5,1,1,0,0,0,0,0.0
core\src\main\java\org\apache\calcite\Demo.java,1.5,2,1.92192809488736,3.33880436924461,1,0.5,3,6.5,0,0,1,1,2,2,2,1,1,1,15,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
cassandra\src\main\java\org\apache\calcite\adapter\cassandra\CassandraEnumerator.java,2.5,7,4.28679019882711,5.08091278303468,3,2.14087209644419,15,8.16666666666667,3,3,0,6,6,6,6,1,5,4,54,41,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,7,3,3,2,0,2,0,0.0
cassandra\src\main\java\org\apache\calcite\adapter\cassandra\CassandraFilter.java,1.0,1,6.19034499074433,5.379631626009999,6,0.0,6,6.83333333333333,16,6,0,6,6,57,6,0,6,13,167,114,3,0,3,2,2,0,5,51,1,3,0,0,1,0.21474358974359,0.0526315789473684,1,1,0,9,5,3,28,13,15,0,0.0
cassandra\src\main\java\org\apache\calcite\adapter\cassandra\CassandraLimit.java,1.4,3,4.53890976555739,4.8197022760782895,4,0.8,7,5.0,11,2,0,5,5,49,5,0,5,11,29,23,2,0,2,3,3,0,3,44,2,2,0,0,1,0.34782608695652195,0.0816326530612245,0,0,0,10,2,1,18,11,7,0,0.0
cassandra\src\main\java\org\apache\calcite\adapter\cassandra\CassandraMethod.java,1.0,1,4.17569644049704,3.08505510275648,3,0.0,3,1.0,4,4,0,3,3,3,3,0,3,4,17,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,3,4,4,5,0,5,0,0.0
cassandra\src\main\java\org\apache\calcite\adapter\cassandra\CassandraProject.java,1.25,2,4.08877934736136,5.4919694041199,3,0.43301270189221897,5,7.25,10,0,0,4,4,63,4,0,4,12,31,19,3,0,3,3,3,0,2,59,2,3,0,0,1,0.17759562841530102,0.0952380952380952,1,1,0,12,0,0,27,16,11,0,0.0
cassandra\src\main\java\org\apache\calcite\adapter\cassandra\CassandraRel.java,0.0,0,4.661299990341121,1.58496250072116,1,0.0,0,1.0,1,1,0,1,1,1,1,0,1,1,28,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.0
cassandra\src\main\java\org\apache\calcite\adapter\cassandra\CassandraRules.java,1.0,1,6.7911044413795985,3.25162916738782,2,0.0,2,2.5,1,1,1,1,2,2,2,1,1,1,249,151,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,7,1,1,4,0,4,0,0.0
cassandra\src\main\java\org\apache\calcite\adapter\cassandra\CassandraSchema.java,3.625,8,4.542711725961111,6.75975421860028,2,2.11763429326218,29,19.875,6,6,0,8,8,21,8,3,5,18,167,129,1,0,1,1,1,0,7,13,1,1,0,0,1,0.50297619047619,0.0476190476190476,0,0,0,25,4,3,60,2,58,0,0.0
