relName,AvgWMC,CCMax,CDE,CIE,NTM,SDMC,WMC,AvgSLOC,NA,NAIMP,NCM,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,loc,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,PII,SIX,SP,SPA,SPD,CBO,DAC,DACquote,ICP,IHICP,NIHICP,bug,bugDensity
core\src\main\java\org\apache\calcite\DataContext.java,0.0,0,5.05477007472721,3.3219280948873595,4,0.0,0,1.0,1,1,0,4,4,4,4,0,4,1,27,15,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,5,1,1,0,0,0,0,0.0
core\src\main\java\org\apache\calcite\Demo.java,1.5,2,1.92192809488736,3.33880436924461,1,0.5,3,6.5,0,0,1,1,2,2,2,1,1,1,15,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
ubenchmark\src\main\java\org\apache\calcite\StatementTest.java,2.2,5,5.72924942082114,4.47591906002423,3,1.6,11,13.0,0,0,1,4,5,5,5,1,4,8,173,113,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.0
core\src\main\java\org\apache\calcite\adapter\clone\ArrayTable.java,1.6666666666666698,4,6.22529407260411,5.6830114674180106,4,1.10554159678513,10,9.83333333333333,3,2,1,5,6,11,6,1,5,10,608,417,2,0,2,1,1,0,5,5,1,2,0,0,1,0.574074074074074,0.181818181818182,0,0,0,17,1,1,14,2,12,0,0.0
core\src\main\java\org\apache\calcite\adapter\clone\CloneSchema.java,2.25,4,4.519087818311509,5.4693115852067695,2,1.29903810567666,9,13.75,1,1,1,3,4,16,4,2,2,8,69,35,1,0,1,1,1,0,3,12,1,1,0,0,1,0.483974358974359,0.0625,0,0,0,14,0,0,7,1,6,0,0.0
core\src\main\java\org\apache\calcite\adapter\clone\ColumnLoader.java,3.6,10,6.20621282471828,5.64475518704419,3,3.29241552663087,36,17.0,11,11,7,3,10,10,10,2,8,16,342,223,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0,15,2,1,21,0,21,0,0.0
core\src\main\java\org\apache\calcite\adapter\clone\ListTable.java,1.0,1,4.20184123230257,5.00196401592301,4,0.0,4,9.0,4,3,0,4,4,9,4,0,4,8,41,25,2,0,2,1,1,0,3,5,1,2,0,0,1,0.555555555555556,0.222222222222222,0,0,0,11,2,2,5,2,3,0,0.0
core\src\main\java\org\apache\calcite\adapter\enumerable\AggAddContext.java,0.0,0,3.12192809488736,2.75,3,0.0,0,1.0,0,0,0,3,3,3,3,0,3,0,5,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0
core\src\main\java\org\apache\calcite\adapter\enumerable\AggContext.java,0.0,0,3.23890125660263,3.08496250072116,5,0.0,0,1.0,0,0,0,5,5,5,5,0,5,0,7,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0.0
core\src\main\java\org\apache\calcite\adapter\enumerable\AggImpState.java,3.0,3,3.61436944588676,3.19615478093287,0,0.0,3,12.0,6,6,0,1,1,1,1,0,1,3,20,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,6,3,3,6,0,6,0,0.0
core\src\main\java\org\apache\calcite\adapter\enumerable\AggImplementor.java,0.0,0,3.73215889136457,3.630412660874,4,0.0,0,1.0,0,0,0,4,4,4,4,0,4,7,6,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,5,0,0,0,0,0,0,0.0
core\src\main\java\org\apache\calcite\adapter\enumerable\AggResetContext.java,0.0,0,2.3219280948873595,1.58496250072116,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
core\src\main\java\org\apache\calcite\adapter\enumerable\AggResultContext.java,0.0,0,1.58496250072116,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
core\src\main\java\org\apache\calcite\adapter\enumerable\CallImplementor.java,0.0,0,1.58496250072116,3.1699250014423104,1,0.0,0,4.0,0,0,0,1,1,1,1,0,1,3,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.0
core\src\main\java\org\apache\calcite\adapter\enumerable\EnumUtils.java,2.0,5,4.61499730265925,6.00651848341266,4,1.4142135623731005,14,12.857142857142902,4,4,6,1,7,7,7,1,6,15,98,50,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,12,3,2,28,0,28,0,0.0
core\src\main\java\org\apache\calcite\adapter\enumerable\EnumerableAggregate.java,7.0,15,3.80776357641719,7.00424823979447,0,5.71547606649408,21,90.0,14,0,0,3,3,56,3,0,3,16,272,131,3,0,3,0,0,0,3,53,0,3,0,0,1,0.1875,0.0,2,2,0,32,0,0,137,17,120,1,0.0036764705882352936
core\src\main\java\org\apache\calcite\adapter\enumerable\EnumerableAggregateRule.java,1.5,2,2.23592635062903,4.46133736952608,1,0.5,3,11.0,5,0,0,2,2,32,2,0,2,2,24,10,2,0,2,0,0,0,2,30,0,2,0,0,1,0.148148148148148,0.0,2,2,0,12,0,0,23,8,15,0,0.0
core\src\main\java\org\apache\calcite\adapter\enumerable\EnumerableBindable.java,1.0,1,4.730416151741,5.62285700269342,5,0.0,5,6.2,11,0,0,5,5,51,5,1,4,6,44,26,3,0,3,0,0,0,5,46,0,3,0,0,1,0.208333333333333,0.0,0,0,0,11,0,0,19,9,10,0,0.0
core\src\main\java\org\apache\calcite\adapter\enumerable\EnumerableCalc.java,1.33333333333333,3,4.250826743851,6.49499572523408,5,0.7453559924999301,8,29.1666666666667,10,0,1,5,6,53,6,0,6,16,178,46,3,0,3,1,1,0,5,47,1,3,0,0,1,0.548611111111111,0.0566037735849057,1,1,0,29,0,0,166,9,157,0,0.0
core\src\main\java\org\apache\calcite\adapter\enumerable\EnumerableCalcRule.java,1.0,1,2.23592635062903,4.08259792301094,2,0.0,2,6.0,5,0,0,2,2,31,2,0,2,1,14,7,2,0,2,1,1,0,1,29,1,2,0,0,1,0.12222222222222195,0.0645161290322581,1,1,0,10,0,0,16,9,7,0,0.0
core\src\main\java\org\apache\calcite\adapter\enumerable\EnumerableCollect.java,1.0,1,3.78714396069814,5.4062690252808085,3,0.0,3,10.6666666666667,10,0,0,3,3,50,3,0,3,8,34,16,3,0,3,0,0,0,3,47,0,3,0,0,1,0.1875,0.0,1,1,0,13,0,0,43,10,33,0,0.0
core\src\main\java\org\apache\calcite\adapter\enumerable\EnumerableCollectRule.java,1.0,1,2.23592635062903,4.0761031709967215,2,0.0,2,8.0,5,0,0,2,2,31,2,0,2,1,18,8,2,0,2,1,1,0,1,29,1,2,0,0,1,0.12222222222222195,0.0645161290322581,1,1,0,9,0,0,20,8,12,0,0.0
core\src\main\java\org\apache\calcite\adapter\enumerable\EnumerableConvention.java,1.0,1,4.221928094887359,4.02192809488736,8,0.0,8,2.0,2,2,0,8,8,8,8,0,8,3,20,13,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,4,1,1,0,0,0,0,0.0
core\src\main\java\org\apache\calcite\adapter\enumerable\EnumerableCorrelate.java,1.6666666666666698,3,3.69011651759367,5.970760633802639,2,0.942809041582063,5,20.0,13,0,0,3,3,53,3,0,3,15,63,26,3,0,3,0,0,0,3,50,0,3,0,0,1,0.1875,0.0,1,1,0,20,0,0,86,15,71,0,0.0
core\src\main\java\org\apache\calcite\adapter\enumerable\EnumerableCorrelateRule.java,1.0,1,2.23592635062903,4.05749020077239,2,0.0,2,9.5,5,0,0,2,2,31,2,0,2,1,21,7,2,0,2,1,1,0,1,29,1,2,0,0,1,0.12222222222222195,0.0645161290322581,1,1,0,10,0,0,33,11,22,0,0.0
core\src\main\java\org\apache\calcite\adapter\enumerable\EnumerableFilter.java,1.0,1,3.72192809488736,4.87454194538489,4,0.0,4,8.75,10,0,1,3,4,52,4,0,4,11,39,16,3,0,3,0,0,0,4,48,0,3,0,0,1,0.2,0.0,1,1,0,9,0,0,15,7,8,0,0.0
core\src\main\java\org\apache\calcite\adapter\enumerable\EnumerableFilterRule.java,1.0,1,2.23592635062903,3.9788640881881,2,0.0,2,6.5,5,0,0,2,2,31,2,0,2,1,15,6,2,0,2,1,1,0,1,29,1,2,0,0,1,0.12222222222222195,0.0645161290322581,1,1,0,10,0,0,21,9,12,0,0.0
core\src\main\java\org\apache\calcite\adapter\enumerable\EnumerableFilterToCalcRule.java,1.0,1,2.25162916738782,4.76184218813101,2,0.0,2,8.0,3,0,0,2,2,25,2,0,2,1,18,14,1,0,1,1,1,0,1,23,1,1,0,0,1,0.0972222222222222,0.04,0,0,0,12,0,0,21,3,18,0,0.0
core\src\main\java\org\apache\calcite\adapter\enumerable\EnumerableInterpretable.java,2.0,4,5.33252687535178,6.32516569895635,4,1.30930734141595,14,14.142857142857098,11,0,4,3,7,53,7,1,6,18,118,69,3,0,3,0,0,0,7,46,0,3,0,0,1,0.21875,0.0,0,0,0,23,0,0,35,9,26,0,0.0
core\src\main\java\org\apache\calcite\adapter\enumerable\EnumerableInterpreter.java,1.2,2,4.5137948768030896,5.62317707337686,4,0.4,6,7.0,10,1,1,4,5,45,5,0,5,11,39,21,2,0,2,2,2,0,3,40,2,2,0,0,1,0.349206349206349,0.0888888888888889,0,0,0,19,0,0,34,13,21,0,0.0
core\src\main\java\org\apache\calcite\adapter\enumerable\EnumerableInterpreterRule.java,1.0,1,2.5503407095463904,3.1820058147602097,2,0.0,2,3.5,6,1,0,2,2,31,2,1,1,1,11,6,2,0,2,1,1,0,1,29,1,2,0,0,1,0.12222222222222195,0.0645161290322581,1,1,0,4,1,1,8,5,3,0,0.0
core\src\main\java\org\apache\calcite\adapter\enumerable\EnumerableIntersect.java,2.0,4,3.9754180179138303,5.41421224658023,2,1.4142135623731005,6,13.333333333333302,11,0,0,3,3,50,3,0,3,9,42,21,3,0,3,0,0,0,3,47,0,3,0,0,1,0.1875,0.0,1,1,0,14,0,0,35,7,28,1,0.023809523809523808
core\src\main\java\org\apache\calcite\adapter\enumerable\EnumerableIntersectRule.java,1.5,2,2.23592635062903,4.1162996057017,1,0.5,3,7.0,5,0,0,2,2,31,2,0,2,1,16,10,2,0,2,1,1,0,1,29,1,2,0,0,1,0.12222222222222195,0.0645161290322581,1,1,0,9,0,0,17,8,9,0,0.0
core\src\main\java\org\apache\calcite\adapter\enumerable\EnumerableJoin.java,2.3333333333333304,5,4.31582433352571,6.2120098765016785,3,1.59861050777091,14,22.0,15,0,1,5,6,63,6,1,5,27,134,50,4,0,4,2,2,0,5,57,1,4,0,0,1,0.561302681992337,0.0634920634920635,2,2,0,27,0,0,69,12,57,0,0.0
core\src\main\java\org\apache\calcite\adapter\enumerable\EnumerableJoinRule.java,4.0,7,2.5,5.28204564589647,1,3.0,8,29.0,5,0,0,2,2,32,2,0,2,3,60,29,2,0,2,0,0,0,2,30,0,2,0,0,1,0.148148148148148,0.0,2,2,0,17,0,0,62,8,54,0,0.0
core\src\main\java\org\apache\calcite\adapter\enumerable\EnumerableLimit.java,1.4,3,4.13753751126605,5.825806647596152,4,0.8,7,15.8,11,2,1,4,5,46,5,0,5,13,83,33,2,0,2,2,2,0,4,41,1,2,0,0,1,0.185714285714286,0.0434782608695652,0,0,0,18,2,1,66,13,53,0,0.0
