relName,AvgWMC,CCMax,CDE,CIE,NTM,SDMC,WMC,AvgSLOC,NA,NAIMP,NCM,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,loc,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,PII,SIX,SP,SPA,SPD,CBO,DAC,DACquote,ICP,IHICP,NIHICP,bug,bugDensity,type
src/java/org/apache/commons/configuration/AbstractConfiguration.java,2.42,20,4.5095956721930195,5.820617588160981,21,2.92636293032836,121,12.56,4,4,2,48,50,50,50,5,45,77,635,304,0,4,0,70,0,70,50,0,0,0,9,25,0,0.0,0.0,21,0,21,3,2,1,66,0,66,0,0.0,NON
src/java/org/apache/commons/configuration/AbstractFileConfiguration.java,1.97674418604651,8,5.08872719151414,5.69814417355823,25,1.47045906600346,85,10.023255813953499,13,8,0,43,43,88,43,5,38,44,442,203,2,2,2,13,11,2,37,45,6,2,2,4,1,0.255589955280358,0.136363636363636,7,0,7,5,4,2,80,12,68,1,0.0022624434389140274,NON
src/java/org/apache/commons/configuration/AbstractHierarchicalFileConfiguration.java,1.02380952380952,2,5.157453503602099,5.10155684893346,41,0.152455338986496,43,4.30952380952381,7,1,0,42,42,100,42,5,37,32,201,104,2,2,2,16,14,2,34,58,8,2,3,4,1,0.25627705627705605,0.16,6,0,6,4,1,1,87,17,70,1,0.004975124378109453,NON
src/java/org/apache/commons/configuration/BaseConfiguration.java,1.42857142857143,3,3.83496250072116,4.10416876244229,5,0.7284313590846829,10,6.571428571428571,5,1,0,7,7,51,7,1,6,5,50,25,1,3,1,13,6,7,1,44,6,1,1,5,1,0.17888888888888899,0.11764705882352902,0,0,0,0,1,1,0,0,0,0,0.0,NON
src/java/org/apache/commons/configuration/BaseConfigurationXMLReader.java,1.0,1,4.11336238599258,3.4936606896881903,6,0.0,6,4.5,7,1,0,6,6,28,6,1,5,2,46,24,1,0,1,2,2,0,4,22,2,1,0,0,1,0.16111111111111098,0.0714285714285714,0,0,0,3,0,0,12,10,2,0,0.0,NON
src/java/org/apache/commons/configuration/CompositeConfiguration.java,2.23529411764706,4,4.40251502093159,5.061491626449411,7,1.21410396709119,38,10.0,6,2,0,17,17,58,17,1,16,13,175,102,1,0,1,9,9,0,8,41,9,1,0,0,1,0.3562962962962961,0.155172413793103,0,0,0,1,1,1,8,8,0,1,0.005714285714285714,NON
src/java/org/apache/commons/configuration/Configuration.java,0.0,0,4.11694988925892,4.1008808373641,41,0.0,0,1.0,0,0,0,41,41,41,41,0,41,58,44,42,0,0,0,0,0,0,41,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
src/java/org/apache/commons/configuration/ConfigurationComparator.java,0.0,0,2.25162916738782,1.92192809488736,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,2,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0,NON
src/java/org/apache/commons/configuration/ConfigurationConverter.java,1.6666666666666698,3,3.3519530742463797,4.725234207137549,4,0.942809041582063,10,7.5,0,0,5,1,6,6,6,1,5,5,48,27,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,4,0,0,7,0,7,0,0.0,NON
src/java/org/apache/commons/configuration/ConfigurationException.java,1.0,1,2.40666631674069,2.25,4,0.0,4,4.0,0,0,0,4,4,4,4,0,4,4,19,9,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
src/java/org/apache/commons/configuration/ConfigurationFactory.java,1.55555555555556,6,6.5524408297379395,5.69559152808343,14,1.25707872210942,28,10.3888888888889,13,13,0,18,18,18,18,5,13,21,410,201,0,0,0,0,0,0,18,0,0,0,0,0,0,0.0,0.0,0,0,0,11,13,3,26,0,26,1,0.0024390243902439024,NON
src/java/org/apache/commons/configuration/ConfigurationKey.java,1.57142857142857,5,5.578394211077452,5.35801370767549,14,1.04978131833565,33,7.142857142857139,8,8,5,16,21,21,21,3,18,14,320,172,0,0,0,0,0,0,21,0,0,0,0,0,0,0.0,0.0,0,0,0,1,4,2,12,0,12,0,0.0,NON
src/java/org/apache/commons/configuration/ConfigurationMap.java,1.0,1,4.55529540949845,3.7966138511441403,5,0.0,5,4.6,1,1,0,5,5,5,5,0,5,4,91,50,1,1,1,0,0,0,5,0,0,1,1,1,1,0.138888888888889,0.0,1,0,1,2,0,0,2,0,2,0,0.0,NON
src/java/org/apache/commons/configuration/ConfigurationRuntimeException.java,1.0,1,2.40666631674069,2.25,4,0.0,4,4.0,0,0,0,4,4,4,4,0,4,4,19,9,1,1,1,0,0,0,4,0,0,1,1,1,1,0.133333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
